account_id,date,feature_purchased,sessions_last_30d,last_login_days,support_tickets_30d
A01614,2025-02-28,API,6,18,0
A01615,2025-02-28,Automation,9,3,0
A01616,2025-02-28,Automation,6,0,1
A01617,2025-02-28,Premium Support,8,16,0
A01618,2025-02-28,Premium Support,11,20,1
A01619,2025-02-28,Core,8,27,1
A01620,2025-02-28,API,12,13,0
A01621,2025-02-28,API,8,3,0
A01622,2025-02-28,API,12,17,0
A01623,2025-02-28,Premium Support,8,8,0
A01624,2025-02-28,Automation,2,4,0
A01625,2025-02-28,API,11,17,0
A01626,2025-02-28,Premium Support,7,20,2
A01627,2025-02-28,Automation,7,1,0
A01628,2025-02-28,Automation,12,20,1
A01629,2025-02-28,Automation,2,16,0
A01630,2025-02-28,Core,6,20,1
A01631,2025-02-28,Premium Support,6,17,0
A01632,2025-02-28,Automation,7,13,1
A01633,2025-02-28,Core,6,9,0
A01634,2025-02-28,Analytics,8,17,1
A01635,2025-02-28,Analytics,15,5,1
A01636,2025-02-28,Analytics,9,15,1
A01637,2025-02-28,Automation,7,21,0
A01638,2025-02-28,API,12,6,0
A01639,2025-02-28,Analytics,6,2,1
A01640,2025-02-28,Automation,15,0,0
A01641,2025-02-28,Analytics,4,15,1
A01642,2025-02-28,Core,10,11,1
A01643,2025-02-28,Premium Support,9,18,0
A01644,2025-02-28,Analytics,8,22,0
A01645,2025-02-28,Analytics,7,27,1
A01646,2025-02-28,Automation,12,9,0
A01647,2025-02-28,Automation,9,3,0
A01648,2025-02-28,Core,4,20,0
A01649,2025-02-28,Core,11,0,0
A01650,2025-02-28,Premium Support,10,17,0
A01651,2025-02-28,API,10,7,2
A01652,2025-02-28,API,5,9,0
A01653,2025-02-28,API,7,3,1
A01654,2025-02-28,API,13,0,0
A01655,2025-02-28,Automation,6,5,0
A01656,2025-02-28,Core,5,12,0
A01657,2025-02-28,Analytics,8,8,0
A01658,2025-02-28,Premium Support,12,10,0
A01659,2025-02-28,Core,9,3,1
A01660,2025-02-28,Premium Support,7,3,0
A01661,2025-02-28,API,12,20,0
A01662,2025-02-28,Core,6,22,0
A01663,2025-02-28,API,2,20,0
A01664,2025-02-28,Automation,9,26,0
A01665,2025-02-28,Analytics,5,20,0
A01666,2025-02-28,Automation,11,3,0
A01667,2025-02-28,Core,5,20,0
A01668,2025-02-28,Core,5,6,0
A01669,2025-02-28,Automation,12,21,0
A01670,2025-02-28,API,2,17,0
A01671,2025-02-28,Automation,6,23,1
A01672,2025-02-28,Premium Support,11,26,0
A01673,2025-02-28,Premium Support,6,19,1
A01674,2025-02-28,API,3,26,1
A01675,2025-02-28,API,7,15,0
A01676,2025-02-28,Premium Support,14,26,0
A01677,2025-02-28,Premium Support,9,2,1
A01678,2025-02-28,Core,2,12,0
A01679,2025-02-28,API,10,21,1
A01680,2025-02-28,Premium Support,10,27,0
A01681,2025-02-28,Core,16,24,0
A01682,2025-02-28,Premium Support,3,10,0
A01683,2025-02-28,Automation,5,17,0
A01684,2025-02-28,Core,11,2,0
A01685,2025-02-28,Automation,5,3,0
A01686,2025-02-28,API,9,19,0
A01687,2025-02-28,Analytics,6,8,0
A01688,2025-02-28,Automation,12,15,0
A01689,2025-02-28,Automation,13,5,0
A01690,2025-02-28,Premium Support,8,22,0
A01691,2025-02-28,API,15,2,0
A01692,2025-02-28,Core,6,17,0
A01693,2025-02-28,Premium Support,12,18,0
A01694,2025-02-28,Analytics,10,22,1
A01695,2025-02-28,Automation,9,7,0
A01696,2025-02-28,Automation,16,9,0
A01697,2025-02-28,Core,9,15,0
A01698,2025-02-28,API,8,8,0
A01699,2025-02-28,Core,9,20,0
A01700,2025-02-28,Automation,13,21,0
A00001,2025-03-31,Analytics,5,4,1
A00002,2025-03-31,Premium Support,8,1,0
A00003,2025-03-31,API,6,13,0
A00004,2025-03-31,Automation,11,9,0
A00005,2025-03-31,Premium Support,8,12,1
A00006,2025-03-31,Automation,6,9,0
A00007,2025-03-31,Analytics,5,17,0
A00008,2025-03-31,Automation,10,30,1
A00009,2025-03-31,Core,12,30,0
A00010,2025-03-31,Automation,13,7,0
A00011,2025-03-31,Core,4,26,0
A00012,2025-03-31,API,3,22,0
A00013,2025-03-31,Analytics,13,28,0
A00014,2025-03-31,Premium Support,7,28,0
A00015,2025-03-31,Automation,6,3,0
A00016,2025-03-31,Automation,6,24,1
A00017,2025-03-31,Automation,7,23,0
A00018,2025-03-31,Automation,8,30,0
A00019,2025-03-31,Core,5,23,0
A00020,2025-03-31,Core,8,5,0
A00021,2025-03-31,Premium Support,12,10,1
A00022,2025-03-31,API,9,21,1
A00023,2025-03-31,Automation,9,9,0
A00024,2025-03-31,Analytics,9,16,1
A00025,2025-03-31,Premium Support,8,18,0
A00026,2025-03-31,Core,6,26,0
A00027,2025-03-31,API,3,4,0
A00028,2025-03-31,Automation,9,23,0
A00029,2025-03-31,API,13,28,1
A00030,2025-03-31,Premium Support,5,24,1
A00031,2025-03-31,Core,11,0,1
A00032,2025-03-31,Automation,5,11,0
A00033,2025-03-31,Premium Support,12,16,0
A00034,2025-03-31,Core,8,20,0
A00035,2025-03-31,Automation,5,24,1
A00036,2025-03-31,Core,6,27,0
A00037,2025-03-31,Automation,9,25,1
A00038,2025-03-31,Analytics,8,6,0
A00039,2025-03-31,Premium Support,8,20,0
A00040,2025-03-31,Analytics,5,0,0
A00041,2025-03-31,Analytics,9,4,0
A00042,2025-03-31,Core,7,9,1
A00043,2025-03-31,Automation,6,19,0
A00044,2025-03-31,Core,9,26,0
A00045,2025-03-31,Automation,8,22,0
A00046,2025-03-31,Analytics,7,14,0
A00047,2025-03-31,Premium Support,5,2,3
A00048,2025-03-31,Core,8,7,0
A00049,2025-03-31,Automation,4,20,0
A00050,2025-03-31,Core,5,28,1
A00051,2025-03-31,Core,6,3,0
A00052,2025-03-31,Premium Support,7,1,0
A00053,2025-03-31,Premium Support,9,16,1
A00054,2025-03-31,Premium Support,5,25,0
A00055,2025-03-31,Core,11,6,0
A00056,2025-03-31,Premium Support,7,24,0
A00057,2025-03-31,API,10,30,0
A00058,2025-03-31,Analytics,5,16,1
A00059,2025-03-31,Analytics,8,21,0
A00060,2025-03-31,Core,10,8,1
A00061,2025-03-31,Automation,9,21,0
A00062,2025-03-31,API,10,13,0
A00063,2025-03-31,Core,12,24,0
A00064,2025-03-31,Automation,6,10,0
A00065,2025-03-31,API,6,17,0
A00066,2025-03-31,Automation,6,4,1
A00067,2025-03-31,Core,15,20,0
A00068,2025-03-31,Premium Support,10,18,0
A00069,2025-03-31,Analytics,4,11,2
A00070,2025-03-31,API,6,6,0
A00071,2025-03-31,Core,16,29,0
A00072,2025-03-31,Premium Support,8,30,0
A00073,2025-03-31,API,9,15,1
A00074,2025-03-31,Automation,5,17,0
A00075,2025-03-31,Automation,10,19,0
A00076,2025-03-31,Core,12,3,0
A00077,2025-03-31,Automation,5,7,1
A00078,2025-03-31,Analytics,9,19,0
A00079,2025-03-31,API,7,19,1
A00080,2025-03-31,API,8,11,1
A00081,2025-03-31,Automation,5,15,0
A00082,2025-03-31,Analytics,7,5,0
A00083,2025-03-31,Premium Support,7,22,1
A00084,2025-03-31,API,6,9,0
A00085,2025-03-31,Automation,5,30,0
A00086,2025-03-31,Automation,9,7,0
A00087,2025-03-31,API,6,1,0
A00088,2025-03-31,API,11,18,0
A00089,2025-03-31,Automation,10,4,0
A00090,2025-03-31,Premium Support,7,8,0
A00091,2025-03-31,Analytics,9,16,1
A00092,2025-03-31,Analytics,8,1,1
A00093,2025-03-31,Premium Support,8,7,0
A00094,2025-03-31,Premium Support,5,25,0
A00095,2025-03-31,Analytics,8,8,0
A00096,2025-03-31,Analytics,11,8,1
A00097,2025-03-31,Automation,6,13,0
A00098,2025-03-31,Premium Support,9,9,1
A00099,2025-03-31,Premium Support,7,29,0
A00100,2025-03-31,Analytics,13,13,0
A00101,2025-03-31,Analytics,10,6,0
A00102,2025-03-31,API,10,24,1
A00103,2025-03-31,Core,7,0,1
A00104,2025-03-31,Premium Support,6,19,0
A00105,2025-03-31,Analytics,9,14,0
A00106,2025-03-31,Analytics,11,2,0
A00107,2025-03-31,Premium Support,9,7,0
A00108,2025-03-31,Premium Support,10,14,0
A00109,2025-03-31,Premium Support,10,0,0
A00110,2025-03-31,API,8,23,1
A00111,2025-03-31,Automation,6,25,0
A00112,2025-03-31,API,5,1,0
A00113,2025-03-31,Core,12,11,0
A00114,2025-03-31,Automation,16,1,0
A00115,2025-03-31,Core,6,5,0
A00116,2025-03-31,Core,16,21,0
A00117,2025-03-31,Analytics,8,9,1
A00118,2025-03-31,Automation,5,15,0
A00119,2025-03-31,Automation,8,8,0
A00120,2025-03-31,Core,8,5,0
A00121,2025-03-31,Automation,11,26,1
A00122,2025-03-31,Automation,4,20,1
A00123,2025-03-31,API,7,26,0
A00124,2025-03-31,Automation,12,2,1
A00125,2025-03-31,API,10,6,1
A00126,2025-03-31,Core,8,13,0
A00127,2025-03-31,Core,5,30,0
A00128,2025-03-31,Core,13,25,0
A00129,2025-03-31,API,7,16,1
A00130,2025-03-31,Automation,9,5,0
A00131,2025-03-31,Core,4,29,0
A00132,2025-03-31,Core,8,18,0
A00133,2025-03-31,Automation,7,24,0
A00134,2025-03-31,Automation,14,11,0
A00135,2025-03-31,Premium Support,5,23,0
A00136,2025-03-31,Premium Support,10,27,0
A00137,2025-03-31,Premium Support,8,13,0
A00138,2025-03-31,Core,8,20,1
A00139,2025-03-31,Analytics,7,24,0
A00140,2025-03-31,API,8,11,0
A00141,2025-03-31,Automation,7,20,0
A00142,2025-03-31,Premium Support,5,15,0
A00143,2025-03-31,Premium Support,9,17,1
A00144,2025-03-31,Premium Support,9,16,0
A00145,2025-03-31,Core,7,6,0
A00146,2025-03-31,Core,8,30,0
A00147,2025-03-31,API,13,9,0
A00148,2025-03-31,Premium Support,8,23,0
A00149,2025-03-31,Analytics,6,24,0
A00150,2025-03-31,Analytics,11,22,0
A00151,2025-03-31,Analytics,8,6,0
A00152,2025-03-31,Automation,6,30,0
A00153,2025-03-31,Automation,5,19,1
A00154,2025-03-31,Analytics,11,4,2
A00155,2025-03-31,Core,6,18,1
A00156,2025-03-31,Analytics,6,14,1
A00157,2025-03-31,Analytics,6,21,0
A00158,2025-03-31,API,7,29,0
A00159,2025-03-31,Analytics,13,7,0
A00160,2025-03-31,Core,8,26,0
A00161,2025-03-31,Premium Support,10,26,0
A00162,2025-03-31,API,7,6,0
A00163,2025-03-31,Analytics,7,9,0
A00164,2025-03-31,Analytics,10,13,0
A00165,2025-03-31,Automation,9,8,0
A00166,2025-03-31,Premium Support,5,5,0
A00167,2025-03-31,API,12,22,0
A00168,2025-03-31,API,9,21,0
A00169,2025-03-31,Analytics,3,23,0
A00170,2025-03-31,Automation,11,19,1
A00171,2025-03-31,Automation,9,5,1
A00172,2025-03-31,Core,6,18,0
A00173,2025-03-31,API,6,16,0
A00174,2025-03-31,Premium Support,5,27,1
A00175,2025-03-31,Analytics,10,27,0
A00176,2025-03-31,API,8,3,0
A00177,2025-03-31,Automation,9,16,0
A00178,2025-03-31,Core,6,29,1
A00179,2025-03-31,API,9,21,0
A00180,2025-03-31,Automation,12,15,0
A00181,2025-03-31,API,11,20,0
A00182,2025-03-31,Analytics,3,0,0
A00183,2025-03-31,Premium Support,9,15,0
A00184,2025-03-31,Analytics,9,28,0
A00185,2025-03-31,API,8,13,0
A00186,2025-03-31,Analytics,8,28,1
A00187,2025-03-31,Premium Support,9,24,0
A00188,2025-03-31,API,9,29,1
A00189,2025-03-31,Analytics,12,4,0
A00190,2025-03-31,Analytics,7,25,2
A00191,2025-03-31,API,5,6,1
A00192,2025-03-31,Automation,4,8,2
A00193,2025-03-31,Automation,7,4,1
A00194,2025-03-31,Core,7,8,0
A00195,2025-03-31,Core,7,19,0
A00196,2025-03-31,Core,5,10,0
A00197,2025-03-31,Premium Support,10,0,0
A00198,2025-03-31,Core,11,6,0
A00199,2025-03-31,Core,7,4,1
A00200,2025-03-31,API,14,28,0
A00201,2025-03-31,Core,5,23,1
A00202,2025-03-31,Core,9,16,0
A00203,2025-03-31,Core,3,26,0
A00204,2025-03-31,Core,9,8,1
A00205,2025-03-31,API,6,28,0
A00206,2025-03-31,Analytics,12,23,0
A00207,2025-03-31,Analytics,6,7,1
A00208,2025-03-31,Premium Support,8,19,1
A00209,2025-03-31,Premium Support,7,29,0
A00210,2025-03-31,Core,6,11,1
A00211,2025-03-31,Premium Support,9,6,1
A00212,2025-03-31,Core,8,28,1
A00213,2025-03-31,API,9,9,0
A00214,2025-03-31,API,11,17,0
A00215,2025-03-31,Automation,14,2,1
A00216,2025-03-31,API,6,19,0
A00217,2025-03-31,Automation,8,30,0
A00218,2025-03-31,Core,3,1,0
A00219,2025-03-31,API,9,8,0
A00220,2025-03-31,Premium Support,9,19,1
A00221,2025-03-31,API,8,18,0
A00222,2025-03-31,Automation,6,12,0
A00223,2025-03-31,Core,7,9,0
A00224,2025-03-31,API,13,23,0
A00225,2025-03-31,Core,7,15,1
A00226,2025-03-31,API,4,1,0
A00227,2025-03-31,Analytics,6,4,0
A00228,2025-03-31,Automation,8,11,0
A00229,2025-03-31,Automation,5,20,0
A00230,2025-03-31,Core,6,2,0
A00231,2025-03-31,Analytics,7,30,0
A00232,2025-03-31,Premium Support,3,28,1
A00233,2025-03-31,Core,8,2,1
A00234,2025-03-31,Core,11,13,0
A00235,2025-03-31,Premium Support,10,11,0
A00236,2025-03-31,API,7,4,0
A00237,2025-03-31,Automation,12,15,0
A00238,2025-03-31,Analytics,9,23,0
A00239,2025-03-31,API,11,16,0
A00240,2025-03-31,Automation,9,27,1
A00241,2025-03-31,Analytics,10,19,0
A00242,2025-03-31,Premium Support,7,24,1
A00243,2025-03-31,Premium Support,10,26,0
A00244,2025-03-31,Automation,9,26,0
A00245,2025-03-31,Analytics,10,17,3
A00246,2025-03-31,Analytics,15,26,0
A00247,2025-03-31,Core,9,11,1
A00248,2025-03-31,Automation,10,30,0
A00249,2025-03-31,Premium Support,5,20,0
A00250,2025-03-31,Premium Support,8,11,0
A00251,2025-03-31,Premium Support,13,1,0
A00252,2025-03-31,Core,12,10,0
A00253,2025-03-31,Automation,9,14,2
A00254,2025-03-31,Analytics,9,3,0
A00255,2025-03-31,Core,7,17,0
A00256,2025-03-31,API,5,26,0
A00257,2025-03-31,Automation,17,9,0
A00258,2025-03-31,Automation,6,28,0
A00259,2025-03-31,API,6,12,2
A00260,2025-03-31,Core,9,8,1
A00261,2025-03-31,Core,4,25,1
A00262,2025-03-31,Core,8,19,0
A00263,2025-03-31,Automation,11,19,0
A00264,2025-03-31,API,3,7,0
A00265,2025-03-31,Analytics,9,18,0
A00266,2025-03-31,Automation,10,26,0
A00267,2025-03-31,Analytics,12,6,0
A00268,2025-03-31,Analytics,9,0,1
A00269,2025-03-31,Premium Support,16,23,0
A00270,2025-03-31,API,7,21,1
A00271,2025-03-31,Automation,9,6,0
A00272,2025-03-31,Premium Support,6,16,0
A00273,2025-03-31,Analytics,6,3,1
A00274,2025-03-31,Core,6,8,0
A00275,2025-03-31,Automation,9,5,0
A00276,2025-03-31,Analytics,8,28,0
A00277,2025-03-31,Premium Support,6,11,2
A00278,2025-03-31,Analytics,10,14,0
A00279,2025-03-31,Automation,9,7,1
A00280,2025-03-31,Automation,18,16,0
A00281,2025-03-31,Automation,5,17,0
A00282,2025-03-31,Automation,7,2,0
A00283,2025-03-31,Core,9,24,0
A00284,2025-03-31,Premium Support,7,12,0
A00285,2025-03-31,Analytics,8,14,0
A00286,2025-03-31,API,14,4,0
A00287,2025-03-31,Analytics,9,2,0
A00288,2025-03-31,Analytics,12,17,0
A00289,2025-03-31,Analytics,5,0,0
A00290,2025-03-31,API,8,17,1
A00291,2025-03-31,Premium Support,2,23,1
A00292,2025-03-31,Analytics,9,7,0
A00293,2025-03-31,Premium Support,9,8,0
A00294,2025-03-31,Automation,7,29,0
A00295,2025-03-31,Automation,6,14,1
A00296,2025-03-31,Premium Support,7,9,0
A00297,2025-03-31,Premium Support,9,27,1
A00298,2025-03-31,API,7,20,0
A00299,2025-03-31,Analytics,8,18,0
A00300,2025-03-31,Automation,8,30,0
A00301,2025-03-31,Analytics,5,18,1
A00302,2025-03-31,Core,14,24,0
A00303,2025-03-31,Analytics,4,21,0
A00304,2025-03-31,API,15,23,0
A00305,2025-03-31,Premium Support,9,21,0
A00306,2025-03-31,Automation,9,1,0
A00307,2025-03-31,Analytics,7,5,0
A00308,2025-03-31,Automation,5,16,1
A00309,2025-03-31,API,7,21,0
A00310,2025-03-31,Premium Support,6,23,1
A00311,2025-03-31,Automation,8,24,0
A00312,2025-03-31,Premium Support,9,20,0
A00313,2025-03-31,Automation,9,1,0
A00314,2025-03-31,API,6,17,1
A00315,2025-03-31,Automation,12,22,1
A00316,2025-03-31,Premium Support,6,28,0
A00317,2025-03-31,Analytics,3,18,1
A00318,2025-03-31,Automation,4,17,1
A00319,2025-03-31,Premium Support,5,4,0
A00320,2025-03-31,API,13,25,0
A00321,2025-03-31,API,8,12,2
A00322,2025-03-31,Core,11,27,0
A00323,2025-03-31,Automation,6,5,0
A00324,2025-03-31,Premium Support,7,24,0
A00325,2025-03-31,Automation,5,9,0
A00326,2025-03-31,Premium Support,9,4,0
A00327,2025-03-31,Core,14,28,0
A00328,2025-03-31,API,4,24,1
A00329,2025-03-31,Automation,12,26,0
A00330,2025-03-31,Analytics,8,24,0
A00331,2025-03-31,Premium Support,5,18,1
A00332,2025-03-31,Core,10,20,1
A00333,2025-03-31,Premium Support,5,1,1
A00334,2025-03-31,Core,8,11,0
A00335,2025-03-31,Core,7,10,1
A00336,2025-03-31,Premium Support,4,8,1
A00337,2025-03-31,Premium Support,6,11,0
A00338,2025-03-31,API,17,20,0
A00339,2025-03-31,Analytics,4,19,1
A00340,2025-03-31,API,6,22,0
A00341,2025-03-31,Analytics,20,13,1
A00342,2025-03-31,Analytics,8,28,0
A00343,2025-03-31,Core,2,15,1
A00344,2025-03-31,Automation,12,10,0
A00345,2025-03-31,Core,7,27,1
A00346,2025-03-31,Automation,6,8,0
A00347,2025-03-31,Analytics,8,25,0
A00348,2025-03-31,Premium Support,13,22,0
A00349,2025-03-31,Automation,7,29,2
A00350,2025-03-31,API,6,30,0
A00351,2025-03-31,API,11,4,0
A00352,2025-03-31,Analytics,10,9,0
A00353,2025-03-31,Core,9,15,1
A00354,2025-03-31,Core,8,8,0
A00355,2025-03-31,API,6,4,0
A00356,2025-03-31,Premium Support,5,27,0
A00357,2025-03-31,Automation,8,0,1
A00358,2025-03-31,Premium Support,5,8,0
A00359,2025-03-31,Automation,16,26,0
A00360,2025-03-31,Analytics,5,12,0
A00361,2025-03-31,Premium Support,6,8,0
A00362,2025-03-31,Analytics,5,30,0
A00363,2025-03-31,Analytics,11,20,0
A00364,2025-03-31,Automation,9,24,0
A00365,2025-03-31,Core,11,11,0
A00366,2025-03-31,Automation,4,7,1
A00367,2025-03-31,Analytics,11,13,0
A00368,2025-03-31,Automation,5,29,2
A00369,2025-03-31,Automation,12,18,1
A00370,2025-03-31,Core,5,26,1
A00371,2025-03-31,Analytics,7,29,0
A00372,2025-03-31,Premium Support,4,30,0
A00373,2025-03-31,Premium Support,8,29,0
A00374,2025-03-31,API,9,12,0
A00375,2025-03-31,API,5,29,0
A00376,2025-03-31,Automation,8,20,1
A00377,2025-03-31,Automation,9,28,0
A00378,2025-03-31,Core,11,11,0
A00379,2025-03-31,Analytics,8,0,0
A00380,2025-03-31,Core,6,13,0
A00381,2025-03-31,API,6,9,0
A00382,2025-03-31,Core,7,20,2
A00383,2025-03-31,Premium Support,11,19,0
A00384,2025-03-31,Analytics,11,12,0
A00385,2025-03-31,Premium Support,10,20,1
A00386,2025-03-31,Premium Support,2,12,0
A00387,2025-03-31,Analytics,9,22,0
A00388,2025-03-31,Automation,5,16,0
A00389,2025-03-31,Core,7,8,0
A00390,2025-03-31,Premium Support,4,3,0
A00391,2025-03-31,Automation,11,3,0
A00392,2025-03-31,Automation,10,30,0
A00393,2025-03-31,API,9,24,0
A00394,2025-03-31,Core,7,25,0
A00395,2025-03-31,Analytics,8,19,0
A00396,2025-03-31,Automation,5,14,0
A00397,2025-03-31,Analytics,12,25,0
A00398,2025-03-31,Automation,9,23,0
A00399,2025-03-31,Premium Support,9,7,1
A00400,2025-03-31,Premium Support,11,30,1
A00401,2025-03-31,Core,8,3,2
A00402,2025-03-31,API,7,16,0
A00403,2025-03-31,Core,5,3,0
A00404,2025-03-31,Analytics,8,22,1
A00405,2025-03-31,Premium Support,6,11,0
A00406,2025-03-31,Automation,7,2,1
A00407,2025-03-31,Automation,12,24,0
A00408,2025-03-31,Automation,8,29,0
A00409,2025-03-31,Core,6,10,0
A00410,2025-03-31,API,12,5,1
A00411,2025-03-31,Analytics,7,9,0
A00412,2025-03-31,Core,3,24,1
A00413,2025-03-31,Premium Support,8,26,0
A00414,2025-03-31,API,6,15,0
A00415,2025-03-31,Analytics,5,16,1
A00416,2025-03-31,Premium Support,6,19,0
A00417,2025-03-31,Automation,8,11,0
A00418,2025-03-31,Analytics,7,18,3
A00419,2025-03-31,Premium Support,8,1,0
A00420,2025-03-31,Automation,6,12,0
A00421,2025-03-31,Analytics,7,22,0
A00422,2025-03-31,Analytics,6,29,0
A00423,2025-03-31,Core,14,27,0
A00424,2025-03-31,Analytics,8,9,0
A00425,2025-03-31,Analytics,7,6,0
A00426,2025-03-31,Analytics,6,7,0
A00427,2025-03-31,Analytics,13,6,0
A00428,2025-03-31,Core,8,27,1
A00429,2025-03-31,Automation,4,0,0
A00430,2025-03-31,Analytics,11,9,0
A00431,2025-03-31,Core,11,19,0
A00432,2025-03-31,Automation,5,3,0
A00433,2025-03-31,Analytics,8,11,0
A00434,2025-03-31,API,6,4,1
A00435,2025-03-31,Premium Support,9,8,0
A00436,2025-03-31,Analytics,4,11,0
A00437,2025-03-31,Core,7,20,0
A00438,2025-03-31,Automation,8,27,1
A00439,2025-03-31,Core,9,30,0
A00440,2025-03-31,API,7,20,1
A00441,2025-03-31,Premium Support,7,22,0
A00442,2025-03-31,API,5,3,0
A00443,2025-03-31,Core,6,19,2
A00444,2025-03-31,Automation,4,16,0
A00445,2025-03-31,Automation,7,30,0
A00446,2025-03-31,Analytics,12,19,0
A00447,2025-03-31,Core,8,24,1
A00448,2025-03-31,API,5,25,0
A00449,2025-03-31,Automation,8,3,0
A00450,2025-03-31,Core,1,17,0
A00451,2025-03-31,API,11,27,0
A00452,2025-03-31,Analytics,6,10,0
A00453,2025-03-31,Analytics,6,24,1
A00454,2025-03-31,Analytics,5,30,0
A00455,2025-03-31,Automation,4,30,0
A00456,2025-03-31,Premium Support,6,8,1
A00457,2025-03-31,Core,8,10,0
A00458,2025-03-31,Core,10,29,0
A00459,2025-03-31,Analytics,3,12,0
A00460,2025-03-31,Automation,10,6,0
A00461,2025-03-31,Core,7,19,0
A00462,2025-03-31,Automation,5,16,0
A00463,2025-03-31,Automation,8,0,0
A00464,2025-03-31,Analytics,4,3,0
A00465,2025-03-31,Analytics,8,19,1
A00466,2025-03-31,Analytics,8,27,0
A00467,2025-03-31,Automation,9,20,0
A00468,2025-03-31,Core,7,15,0
A00469,2025-03-31,Analytics,8,30,0
A00470,2025-03-31,Analytics,13,27,0
A00471,2025-03-31,Analytics,11,11,0
A00472,2025-03-31,Premium Support,9,25,0
A00473,2025-03-31,Core,7,28,0
A00474,2025-03-31,Core,8,5,1
A00475,2025-03-31,API,9,19,0
A00476,2025-03-31,API,6,1,1
A00477,2025-03-31,Premium Support,10,17,0
A00478,2025-03-31,Analytics,6,28,0
A00479,2025-03-31,API,10,27,0
A00480,2025-03-31,Automation,6,17,2
A00481,2025-03-31,Automation,10,18,0
A00482,2025-03-31,Analytics,8,26,0
A00483,2025-03-31,Premium Support,3,0,0
A00484,2025-03-31,Analytics,10,21,1
A00485,2025-03-31,API,11,9,0
A00486,2025-03-31,Core,7,23,1
A00487,2025-03-31,Premium Support,4,3,0
A00488,2025-03-31,Premium Support,4,14,0
A00489,2025-03-31,Analytics,13,23,1
A00490,2025-03-31,API,14,22,0
A00491,2025-03-31,Premium Support,10,22,0
A00492,2025-03-31,Core,9,28,0
A00493,2025-03-31,Automation,11,11,0
A00494,2025-03-31,Automation,10,21,1
A00495,2025-03-31,Automation,8,25,0
A00496,2025-03-31,Automation,7,28,1
A00497,2025-03-31,Analytics,4,6,2
A00498,2025-03-31,API,6,7,0
A00499,2025-03-31,Automation,4,13,0
A00500,2025-03-31,Premium Support,9,24,0
A00501,2025-03-31,Core,6,27,0
A00502,2025-03-31,Analytics,7,16,1
A00503,2025-03-31,Analytics,7,22,0
A00504,2025-03-31,Premium Support,14,1,0
A00505,2025-03-31,Automation,13,23,0
A00506,2025-03-31,Premium Support,7,20,0
A00507,2025-03-31,Automation,11,10,1
A00508,2025-03-31,API,4,19,0
A00509,2025-03-31,API,10,29,1
A00510,2025-03-31,API,8,30,2
A00511,2025-03-31,Core,8,19,0
A00512,2025-03-31,Core,12,20,1
A00513,2025-03-31,Core,13,20,1
A00514,2025-03-31,Core,9,4,2
A00515,2025-03-31,Analytics,13,10,0
A00516,2025-03-31,API,6,30,0
A00517,2025-03-31,Premium Support,8,1,0
A00518,2025-03-31,Premium Support,7,9,0
A00519,2025-03-31,Automation,4,27,0
A00520,2025-03-31,Analytics,9,21,1
A00521,2025-03-31,API,9,12,1
A00522,2025-03-31,API,11,18,1
A00523,2025-03-31,Automation,13,23,0
A00524,2025-03-31,Core,4,11,1
A00525,2025-03-31,Core,9,28,0
A00526,2025-03-31,Analytics,3,12,0
A00527,2025-03-31,Core,13,27,0
A00528,2025-03-31,Analytics,6,20,0
A00529,2025-03-31,Analytics,15,1,0
A00530,2025-03-31,Premium Support,10,27,1
A00531,2025-03-31,Automation,6,3,1
A00532,2025-03-31,Core,7,29,0
A00533,2025-03-31,API,15,0,0
A00534,2025-03-31,Core,11,30,0
A00535,2025-03-31,Premium Support,5,14,0
A00536,2025-03-31,Core,9,3,0
A00537,2025-03-31,Analytics,8,6,0
A00538,2025-03-31,API,9,5,0
A00539,2025-03-31,Automation,9,16,0
A00540,2025-03-31,API,11,6,0
A00541,2025-03-31,Premium Support,10,24,0
A00542,2025-03-31,Core,4,30,2
A00543,2025-03-31,Premium Support,4,9,1
A00544,2025-03-31,Analytics,12,3,0
A00545,2025-03-31,Automation,12,1,0
A00546,2025-03-31,Analytics,9,21,1
A00547,2025-03-31,Automation,6,23,1
A00548,2025-03-31,Core,12,29,0
A00549,2025-03-31,Automation,11,4,0
A00550,2025-03-31,Premium Support,10,17,0
A00551,2025-03-31,Analytics,7,6,0
A00552,2025-03-31,Automation,6,0,0
A00553,2025-03-31,API,3,13,0
A00554,2025-03-31,Analytics,9,2,0
A00555,2025-03-31,API,11,4,0
A00556,2025-03-31,API,8,22,0
A00557,2025-03-31,Analytics,5,6,0
A00558,2025-03-31,Analytics,6,12,0
A00559,2025-03-31,API,9,29,0
A00560,2025-03-31,Core,6,15,0
A00561,2025-03-31,API,5,4,0
A00562,2025-03-31,API,9,1,1
A00563,2025-03-31,API,2,12,1
A00564,2025-03-31,Automation,10,27,0
A00565,2025-03-31,API,9,1,0
A00566,2025-03-31,Analytics,8,28,0
A00567,2025-03-31,Premium Support,12,14,0
