"account_id","account_name","industry","customer_type","contract_length_months","region","client_tenure_months","deal_value_usd","deal_status"
"A00828","Powers LLC","HealthTech","New","24","LATAM","53","12865.49","Closed -Lost"
"A00829","Allen Inc","Logistics","New","22","LATAM","51","12604.06","On -Hold"
"A00830","Brooks and Sons","Logistics","New","9","LATAM","2","13153.33","Closed -Won"
"A00831","Price, Carlson and Andrews","MarTech","New","27","Europe","15","13917.56","On -Hold"
"A00832","Lopez-Reid","E -Commerce","Expansion","7","Asia","15","13367.56","On -Hold"
"A00833","Ellison, Arias and Thompson","FinTech","New","35","Europe","27","17258.58","Closed -Won"
"A00834","Burns and Sons","Logistics","New","10","North America","9","15406.49","Closed -Won"
"A00835","Edwards Group","SMB SaaS","New","19","North America","51","12639.14","Closed -Won"
"A00836","Brown, Howard and Smith","MarTech","New","30","Asia","46","17890.18","Closed -Won"
"A00837","Lee Group","E -Commerce","Expansion","21","LATAM","48","16126.73","Closed -Won"
"A00838","Wagner, Simpson and Cohen","MarTech","New","28","Europe","12","20307.73","Closed -Won"
"A00839","Mckinney-Wallace","FinTech","Expansion","27","North America","1","16265.53","Negotiation"
"A00840","Miller Inc","E -Commerce","New","34","North America","54","14487.47","Closed -Won"
"A00841","Carter LLC","CyberSecurity","New","19","North America","18","14185.94","Closed -Won"
"A00842","Medina and Sons","SMB SaaS","New","35","North America","39","15580.61","Closed -Lost"
"A00843","Cunningham-Barton","SMB SaaS","Expansion","21","LATAM","54","16468.01","Closed -Won"
"A00844","Dunn-Wilson","MarTech","New","32","North America","3","14991.79","Negotiation"
"A00845","Adams PLC","SMB SaaS","New","27","North America","1","13237.07","Closed -Won"
"A00846","Weaver-Sherman","E -Commerce","Expansion","9","Europe","1","17506.61","Closed -Won"
"A00847","Alexander, Robinson and Coleman","CyberSecurity","New","25","LATAM","10","16732.26","Closed -Won"
"A00848","Greer, Potter and Evans","E -Commerce","New","32","Europe","4","15074.57","Closed -Won"
"A00849","Cole LLC","SMB SaaS","New","9","North America","49","17673.68","Closed -Won"
"A00850","Gonzales Inc","CyberSecurity","Expansion","31","LATAM","36","14694.54","Closed -Won"
"A00851","Clark Ltd","FinTech","New","9","Europe","58","15048.65","Closed -Won"
"A00852","Norris, Callahan and Bishop","FinTech","New","32","North America","48","17526.14","Closed -Won"
"A00853","Martin-Taylor","MarTech","New","29","LATAM","57","18203.62","Negotiation"
"A00854","Li Inc","E -Commerce","New","10","Asia","15","17613.35","Closed -Lost"
"A00855","Bell, Campbell and Ryan","CyberSecurity","New","27","LATAM","17","11941.72","Closed -Won"
"A00856","Werner-Carter","MarTech","New","9","North America","51","16503.42","Closed -Won"
"A00857","Adams, Hodge and Duke","E -Commerce","New","23","Europe","15","15174.04","Closed -Won"
"A00858","Ochoa, Taylor and Brady","SMB SaaS","New","33","LATAM","4","16567.37","Closed -Won"
"A00859","Sellers-Riddle","EdTech","Expansion","12","Asia","40","22294.28","Closed -Won"
"A00860","Martinez, Cline and Wright","MarTech","New","11","Asia","48","14157.97","Closed -Won"
"A00861","Morris, Wright and Bridges","E -Commerce","New","18","Asia","58","15088.1","Closed -Won"
"A00862","Burns-Ray","MarTech","Expansion","17","Asia","55","12749.17","Negotiation"
"A00863","Burton-Brooks","SMB SaaS","Expansion","7","LATAM","8","14232.97","Closed -Won"
"A00864","Schultz Inc","SMB SaaS","New","19","LATAM","46","12290.43","Closed -Lost"
"A00865","Robertson-Ramirez","E -Commerce","New","13","LATAM","50","10708.01","Closed -Won"
"A00866","Gibson-Freeman","MarTech","New","9","LATAM","42","7177.4","Closed -Won"
"A00867","Smith, Schroeder and Oconnor","E -Commerce","New","14","LATAM","49","12218.6","Closed -Won"
"A00868","Stanton, Reid and Terry","HealthTech","New","6","North America","50","12494.12","Closed -Won"
"A00869","Flynn Group","MarTech","New","33","Asia","27","14764.74","Closed -Won"
"A00870","Donaldson and Sons","HealthTech","New","35","North America","3","12842.96","Closed -Won"
"A00871","Adams-Clayton","HealthTech","New","17","Europe","27","19129.99","Closed -Won"
"A00872","Kelley-Anderson","FinTech","New","32","Europe","12","15907.01","On -Hold"
"A00873","Kramer-Shannon","E -Commerce","New","19","Asia","7","17968.18","Negotiation"
"A00874","Williams Ltd","FinTech","New","33","North America","8","18932.17","Closed -Won"
"A00875","Smith-Noble","CyberSecurity","Expansion","11","Europe","42","20547.88","Closed -Won"
"A00876","Alexander Inc","MarTech","Expansion","14","Europe","30","18892.02","Closed -Won"
"A00877","Harris-Barker","EdTech","New","28","North America","32","11464.77","Closed -Won"
"A00878","Khan LLC","Logistics","New","12","North America","44","18436.87","Closed -Lost"
"A00879","Baxter LLC","E -Commerce","New","30","Europe","33","16281.41","On -Hold"
"A00880","Pena LLC","CyberSecurity","New","18","Asia","38","20386.02","Negotiation"
"A00881","Watson Ltd","CyberSecurity","Expansion","18","Europe","6","15103.16","Closed -Won"
"A00882","Williams Ltd","FinTech","New","19","Asia","51","19578.06","Negotiation"
"A00883","Barber-Fischer","HealthTech","New","29","LATAM","27","15399.54","Closed -Won"
"A00884","Rios-Padilla","E -Commerce","New","6","Asia","10","15559.0","Closed -Won"
"A00885","Lewis Inc","SMB SaaS","New","28","Asia","48","17664.1","Closed -Won"
"A00886","Wheeler PLC","HealthTech","New","29","LATAM","44","13741.7","Closed -Won"
"A00887","Wallace, Smith and Cooper","FinTech","New","30","LATAM","4","17210.66","Closed -Won"
"A00888","Mcneil Group","SMB SaaS","Expansion","35","North America","12","8925.93","Closed -Won"
"A00889","Anderson, Jones and Reyes","SMB SaaS","New","29","LATAM","1","16934.21","Closed -Won"
"A00890","Shaffer, Garcia and Richardson","HealthTech","New","21","North America","16","9912.78","Closed -Won"
"A00891","Taylor-Ayala","MarTech","New","19","LATAM","6","17217.34","Closed -Won"
"A00892","May Ltd","CyberSecurity","New","17","LATAM","42","2517.3","Closed -Won"
"A00893","Jones PLC","HealthTech","New","30","Asia","31","7741.51","Closed -Lost"
"A00894","Bishop and Sons","EdTech","New","17","LATAM","58","15211.46","On -Hold"
"A00895","Bell-Lewis","MarTech","Expansion","23","Europe","45","15281.64","Negotiation"
"A00896","Hernandez, Jenkins and Parks","CyberSecurity","New","8","Europe","37","13989.27","Closed -Won"
"A00897","Miller Inc","EdTech","New","15","LATAM","31","17889.65","Closed -Won"
"A00898","Goodwin PLC","MarTech","New","13","Europe","4","18730.09","Closed -Won"
"A00899","Cruz, Richmond and Edwards","EdTech","New","19","Europe","5","25123.63","Closed -Won"
"A00900","Wright Ltd","Logistics","New","21","Europe","37","15175.85","Closed -Won"
"A00901","Wright PLC","HealthTech","Expansion","27","LATAM","1","19137.95","Closed -Won"
"A00902","Griffith, Mitchell and Pugh","HealthTech","New","18","North America","3","11685.57","Closed -Won"
"A00903","Abbott Ltd","HealthTech","New","10","LATAM","13","12812.38","Closed -Won"
"A00904","Harris-Lawson","SMB SaaS","New","22","Europe","53","11716.42","Closed -Won"
"A00905","Adkins LLC","SMB SaaS","New","7","Europe","28","14559.54","Closed -Won"
"A00906","Brown, Hurst and Blevins","E -Commerce","New","31","Europe","42","15892.91","Negotiation"
"A00907","Cruz-Allen","HealthTech","New","29","North America","25","19167.57","Closed -Lost"
"A00908","Wheeler, Rice and Levine","Logistics","New","12","LATAM","11","16382.6","Closed -Won"
"A00909","Peck-Anderson","MarTech","New","13","LATAM","22","20346.98","Closed -Lost"
"A00910","Fisher, Payne and Thompson","Logistics","Expansion","6","Asia","6","20412.62","Negotiation"
"A00911","Best-Townsend","EdTech","Expansion","16","Europe","46","15161.35","Closed -Won"
"A00912","Matthews Inc","SMB SaaS","Expansion","7","LATAM","11","14583.06","Closed -Won"
"A00913","Lewis-Livingston","Logistics","Expansion","34","LATAM","23","8900.76","Closed -Won"
"A00914","Hunter-Fuller","HealthTech","Expansion","10","LATAM","58","12828.73","Negotiation"
"A00915","Wang, Henderson and Morales","CyberSecurity","Expansion","25","LATAM","35","11763.37","Closed -Won"
"A00916","Herrera, Jensen and Ramirez","EdTech","Expansion","23","Asia","28","11937.8","Negotiation"
"A00917","Miller-Mccall","EdTech","Expansion","13","Asia","33","13304.87","Closed -Won"
"A00918","Herrera Group","EdTech","Expansion","30","North America","47","17104.63","Closed -Won"
"A00919","Walters, Davenport and Becker","CyberSecurity","Expansion","9","Europe","16","16159.99","Closed -Won"
"A00920","Collins Group","EdTech","New","32","LATAM","38","18953.5","Closed -Won"
"A00921","Ashley, Allen and Sanchez","CyberSecurity","New","28","LATAM","52","16538.94","Closed -Won"
"A00922","Wilson-Salazar","E -Commerce","New","25","Europe","34","12634.3","Negotiation"
"A00923","Parker Ltd","Logistics","Expansion","32","North America","27","18027.99","Closed -Won"
"A00924","Yang, Wilson and Zimmerman","SMB SaaS","New","18","LATAM","9","9516.71","Closed -Won"
"A00925","Smith, Crawford and Reed","FinTech","Expansion","14","LATAM","15","18908.63","Negotiation"
"A00926","Logan, Le and Jackson","SMB SaaS","Expansion","10","North America","56","11936.99","Closed -Lost"
"A00927","Brady LLC","FinTech","Expansion","33","LATAM","32","5816.93","Closed -Won"
"A00928","Tanner, Wise and Johnson","E -Commerce","New","18","Asia","18","17178.1","Closed -Won"
"A00929","Nelson-Brown","EdTech","Expansion","30","LATAM","25","13763.9","Closed -Won"
"A00930","Proctor, Burton and Crawford","CyberSecurity","Expansion","15","Asia","35","19698.83","Closed -Won"
"A00931","Ward, Porter and Bradley","CyberSecurity","Expansion","34","Europe","32","18851.06","Closed -Won"
"A00932","Moore-Ayala","Logistics","Expansion","32","North America","42","11055.22","Closed -Won"
"A00933","Craig, Wilson and Yang","MarTech","New","15","LATAM","16","21092.18","On -Hold"
"A00934","Williams Inc","SMB SaaS","New","20","North America","39","7462.56","Closed -Won"
"A00935","Williams LLC","EdTech","New","29","North America","27","16859.47","Closed -Lost"
"A00936","Mora-White","HealthTech","Expansion","12","North America","56","20698.37","Closed -Won"
"A00937","Tran Ltd","MarTech","New","6","Asia","10","10937.44","Closed -Won"
"A00938","Rios, Walker and Wright","E -Commerce","Expansion","14","Asia","9","23447.85","Closed -Won"
"A00939","Flores, Mckenzie and Duncan","CyberSecurity","Expansion","23","Europe","28","15648.44","Closed -Won"
"A00940","Shaw Inc","Logistics","New","10","LATAM","30","16490.92","Closed -Won"
"A00941","Walker PLC","HealthTech","New","16","Europe","41","19698.01","Closed -Won"
"A00942","Finley Inc","EdTech","New","33","North America","24","16672.48","Closed -Won"
"A00943","Cline-Ayala","SMB SaaS","Expansion","8","Asia","54","9700.48","Closed -Won"
"A00944","Murphy-Tran","MarTech","New","7","Asia","28","2133.9","Closed -Won"
"A00945","Wood LLC","HealthTech","New","18","Europe","8","11096.12","Closed -Won"
"A00946","Mueller, Stevenson and Sanchez","SMB SaaS","Expansion","6","Europe","8","11450.7","Closed -Won"
"A00947","Vargas-Snyder","MarTech","New","6","Asia","58","11206.4","Negotiation"
"A00948","Oconnor PLC","SMB SaaS","Expansion","11","Europe","8","12469.74","Closed -Won"
"A00949","Hernandez Group","SMB SaaS","New","9","Europe","56","3609.38","Closed -Won"
"A00950","Hall LLC","SMB SaaS","New","30","Europe","17","10233.07","Negotiation"
"A00951","Franco, Wiley and Tapia","E -Commerce","New","9","Europe","6","17185.22","Negotiation"
"A00952","Blake Group","Logistics","New","21","LATAM","18","19168.53","Negotiation"
"A00953","Acosta, Garcia and Moreno","SMB SaaS","New","27","North America","37","12085.29","Closed -Won"
"A00954","Barnes Inc","EdTech","Expansion","24","Europe","26","17762.83","Closed -Won"
"A00955","Dawson Inc","FinTech","New","25","Europe","47","4642.37","Closed -Won"
"A00956","Morse PLC","EdTech","New","16","Europe","37","16080.47","Negotiation"
"A00957","Haynes-Watson","CyberSecurity","New","32","Europe","24","19738.78","Closed -Won"
"A00958","Miller, Davis and Anderson","E -Commerce","New","8","Europe","38","17062.65","Closed -Won"
"A00959","Jones-Bradley","FinTech","Expansion","9","Europe","58","14893.94","Closed -Won"
"A00960","Bates-Anderson","E -Commerce","New","31","Asia","25","4798.42","Closed -Won"
"A00961","Green-Edwards","HealthTech","Expansion","8","LATAM","10","22561.78","Closed -Won"
"A00962","Haynes-Moss","E -Commerce","New","11","LATAM","25","22763.82","Closed -Won"
"A00963","Chavez-Hall","E -Commerce","New","11","Europe","50","17803.6","Negotiation"
"A00964","Taylor PLC","CyberSecurity","New","6","Asia","13","20327.51","Negotiation"
"A00965","Moore and Sons","MarTech","New","9","North America","56","15008.3","Closed -Won"
"A00966","Owens-Russell","MarTech","Expansion","23","LATAM","35","18045.33","Closed -Won"
"A00967","Howard, Townsend and Hayes","CyberSecurity","New","25","North America","36","18356.83","Closed -Won"
"A00968","Baker-Wilson","CyberSecurity","New","8","Asia","19","14746.31","Negotiation"
"A00969","Aguirre LLC","Logistics","New","34","Europe","55","11692.8","Closed -Won"
"A00970","Terry, Williams and Huff","EdTech","New","8","Europe","3","18500.19","Closed -Won"
"A00971","Hernandez-Dawson","MarTech","Expansion","26","North America","18","22514.79","Closed -Won"
"A00972","Foster-Williams","EdTech","Expansion","30","Asia","25","19967.76","Closed -Won"
"A00973","Green-Ewing","E -Commerce","New","21","Europe","29","16363.43","Closed -Won"
"A00974","Crane Group","HealthTech","Expansion","20","Europe","28","16055.27","Negotiation"
"A00975","Adkins, Wright and Murray","MarTech","Expansion","9","Asia","9","16285.2","Closed -Won"
"A00976","Martinez Inc","HealthTech","New","13","North America","14","5860.03","Closed -Won"
"A00977","Anderson Group","E -Commerce","Expansion","31","Europe","6","14574.33","Negotiation"
"A00978","Parks-Pace","Logistics","New","16","North America","34","14136.3","Closed -Won"
"A00979","Aguilar LLC","SMB SaaS","Expansion","7","North America","21","10170.68","Closed -Won"
"A00980","Johnson Inc","MarTech","Expansion","27","North America","34","19217.2","Closed -Won"
"A00981","Orr Group","FinTech","New","26","North America","35","16127.45","Negotiation"
"A00982","Davis LLC","HealthTech","Expansion","7","Asia","42","4531.94","Negotiation"
"A00983","Williams Group","FinTech","Expansion","7","Europe","33","15939.4","Closed -Won"
"A00984","Jackson PLC","Logistics","New","9","Asia","39","20105.71","Closed -Won"
"A00985","Underwood-Foster","SMB SaaS","New","7","Europe","35","12616.84","Closed -Won"
"A00986","Reyes Group","E -Commerce","Expansion","24","Asia","39","10900.93","Negotiation"
"A00987","Gomez and Sons","HealthTech","Expansion","9","North America","37","9843.58","Closed -Won"
"A00988","Ramirez-Stephenson","FinTech","New","24","North America","19","15399.22","Closed -Won"
"A00989","Mendez PLC","SMB SaaS","New","11","North America","15","12095.57","Closed -Won"
"A00990","Holland Group","EdTech","New","35","Asia","47","9117.84","Closed -Won"
"A00991","Andrade-Mendoza","FinTech","New","27","LATAM","21","21480.42","Closed -Won"
"A00992","Ramirez and Sons","HealthTech","New","17","LATAM","33","15815.41","Closed -Won"
"A00993","Gonzalez-Wilkerson","EdTech","New","18","Asia","12","12903.44","Closed -Won"
"A00994","Wright, Mcknight and Stephens","CyberSecurity","New","7","Europe","26","21695.0","Closed -Won"
"A00995","Mayo Ltd","SMB SaaS","New","7","LATAM","32","16097.22","Closed -Won"
"A00996","Castillo-Harrington","EdTech","New","22","LATAM","37","14460.84","Closed -Won"
