account_id,date,csat_score,comment_sentiment_score
A00142,2023-04-26,7.7,0.04
A00142,2023-05-24,8.3,0.53
A00142,2023-06-21,7.4,0.88
A00142,2023-07-24,7.6,-0.14
A00142,2023-08-29,7.9,0.01
A00142,2023-09-24,7.7,1.05
A00142,2023-10-24,6.2,0.65
A00142,2023-11-27,7.6,0.93
A00142,2023-12-31,7.9,1.23
A00142,2024-01-31,7.4,-0.09
A00142,2024-02-21,8.3,1.21
A00142,2024-03-30,8.0,-0.0
A00142,2024-04-28,5.9,0.13
A00142,2024-05-28,9.1,0.62
A00142,2024-06-21,7.6,0.88
A00142,2024-07-27,7.6,0.13
A00142,2024-08-30,6.5,0.82
A00142,2024-09-26,8.3,0.05
A00142,2024-10-26,9.0,1.32
A00142,2024-11-22,8.1,0.63
A00142,2024-12-25,6.3,0.45
A00143,2023-01-23,7.4,0.81
A00143,2023-02-21,8.3,0.79
A00143,2023-03-25,8.2,0.33
A00143,2023-04-27,8.8,0.79
A00143,2023-05-26,7.7,0.47
A00143,2023-06-21,7.8,1.26
A00143,2023-07-23,8.5,0.45
A00143,2023-08-26,6.9,0.32
A00143,2023-09-28,7.5,0.39
A00143,2023-10-24,7.2,0.95
A00143,2023-11-25,8.1,0.43
A00143,2023-12-28,8.6,0.8
A00143,2024-01-30,8.7,0.68
A00143,2024-02-26,7.9,0.08
A00143,2024-03-24,6.1,0.3
A00143,2024-04-21,7.6,0.34
A00143,2024-05-29,6.6,0.35
A00143,2024-06-21,7.5,0.93
A00143,2024-07-31,5.8,0.96
A00143,2024-08-25,8.3,0.9
A00143,2024-09-29,8.3,0.58
A00143,2024-10-27,8.6,0.56
A00143,2024-11-26,8.6,0.73
A00143,2024-12-23,7.9,0.8
A00144,2023-01-23,6.6,0.69
A00144,2023-02-26,6.2,0.27
A00144,2023-03-29,6.2,0.08
A00144,2023-04-26,6.0,-0.07
A00144,2023-05-28,9.3,0.42
A00144,2023-06-28,6.8,0.07
A00144,2023-07-25,6.5,0.35
A00144,2023-08-31,6.5,0.23
A00144,2023-09-24,6.2,0.64
A00144,2023-10-26,6.7,0.65
A00144,2023-11-21,6.6,0.43
A00144,2023-12-27,8.2,0.78
A00144,2024-01-29,6.5,0.26
A00144,2024-02-25,6.2,0.15
A00144,2024-03-27,5.5,0.25
A00144,2024-04-30,5.8,0.57
A00144,2024-05-26,6.0,-0.02
A00144,2024-06-23,8.6,0.9
A00144,2024-07-29,6.9,0.59
A00144,2024-08-28,6.5,0.16
A00144,2024-09-27,5.8,0.28
A00144,2024-10-31,5.1,0.69
A00144,2024-11-28,6.7,0.12
A00144,2024-12-26,5.6,0.21
A00145,2023-01-23,7.8,0.84
A00145,2023-02-23,8.5,0.09
A00145,2023-03-28,5.6,0.6
A00145,2023-04-29,8.4,0.55
A00145,2023-05-27,8.4,1.04
A00145,2023-06-30,8.8,0.41
A00145,2023-07-26,9.3,0.97
A00145,2023-08-31,8.8,0.73
A00145,2023-09-29,9.1,0.63
A00145,2023-10-22,7.4,1.14
A00145,2023-11-25,9.3,0.74
A00145,2023-12-28,7.2,0.96
A00145,2024-01-25,8.6,0.89
A00145,2024-02-26,8.6,0.68
A00145,2024-03-26,8.4,-0.05
A00145,2024-04-25,7.4,1.05
A00145,2024-05-27,4.9,0.35
A00145,2024-06-29,8.5,0.94
A00145,2024-07-27,8.2,0.74
A00145,2024-08-23,8.7,0.99
A00145,2024-09-22,6.7,0.8
A00145,2024-10-23,8.2,0.87
A00145,2024-11-29,7.3,0.68
A00145,2024-12-31,10.0,1.2
A00146,2023-01-25,7.7,0.19
A00146,2023-02-25,7.4,0.27
A00146,2023-03-25,7.1,0.47
A00146,2023-04-30,6.7,0.29
A00146,2023-05-23,6.6,0.59
A00146,2023-06-26,6.2,0.1
A00146,2023-07-24,6.7,0.17
A00146,2023-08-28,8.8,-0.01
A00146,2023-09-27,8.0,0.39
A00146,2023-10-24,7.2,0.33
A00146,2023-11-28,6.6,0.34
A00146,2023-12-24,5.4,0.87
A00146,2024-01-30,5.6,0.28
A00146,2024-02-25,8.9,0.73
A00146,2024-03-23,8.2,0.42
A00146,2024-04-22,7.2,0.0
A00146,2024-05-23,7.2,0.45
A00146,2024-06-25,7.6,-0.15
A00146,2024-07-22,7.4,0.64
A00146,2024-08-28,6.9,0.36
A00146,2024-09-21,5.5,0.05
A00146,2024-10-28,7.3,0.72
A00146,2024-11-27,7.1,0.65
A00146,2024-12-29,6.3,0.39
A00147,2023-01-28,8.1,0.82
A00147,2023-02-23,8.6,0.59
A00147,2023-03-23,6.5,0.28
A00147,2023-04-23,8.4,0.65
A00147,2023-05-27,9.6,0.56
A00147,2023-06-29,10.0,0.89
A00147,2023-07-29,7.9,1.24
A00147,2023-08-24,8.6,0.92
A00147,2023-09-26,7.5,0.5
A00147,2023-10-27,6.7,0.46
A00147,2023-11-24,8.6,0.29
A00147,2023-12-27,8.8,1.44
A00147,2024-01-28,5.2,0.55
A00147,2024-02-24,8.4,0.28
A00147,2024-03-31,6.9,1.18
A00147,2024-04-29,8.8,0.79
A00147,2024-05-26,7.9,0.74
A00147,2024-06-29,6.0,0.55
A00147,2024-07-31,8.3,0.34
A00147,2024-08-28,7.0,0.84
A00147,2024-09-23,6.7,0.45
A00147,2024-10-30,9.3,0.45
A00147,2024-11-25,7.7,1.35
A00147,2024-12-31,6.8,0.69
A00148,2023-01-30,6.4,0.36
A00148,2023-02-20,6.5,-0.1
A00148,2023-03-22,7.6,0.32
A00148,2023-04-25,7.7,0.72
A00148,2023-05-26,5.3,0.23
A00148,2023-06-24,7.5,0.35
A00148,2023-07-25,7.9,0.37
A00148,2023-08-25,4.4,0.21
A00148,2023-09-25,7.4,0.85
A00148,2023-10-25,9.4,0.01
A00148,2023-11-23,7.9,-0.11
A00148,2023-12-30,6.8,0.61
A00148,2024-01-28,5.7,0.55
A00148,2024-02-28,7.4,0.61
A00148,2024-03-29,5.5,0.23
A00148,2024-04-22,4.3,0.25
A00148,2024-05-26,6.8,0.81
A00148,2024-06-21,6.9,0.64
A00148,2024-07-22,6.4,0.26
A00148,2024-08-31,7.0,0.4
A00148,2024-09-30,7.9,0.17
A00148,2024-10-24,7.3,0.64
A00148,2024-11-30,7.4,0.52
A00148,2024-12-24,7.1,0.8
A00149,2023-01-31,6.7,0.61
A00149,2023-02-22,5.8,0.68
A00149,2023-03-26,7.0,0.09
A00149,2023-04-27,8.5,0.44
A00149,2023-05-27,7.0,0.71
A00149,2023-06-24,8.6,0.88
A00149,2023-07-28,7.3,0.54
A00149,2023-08-29,6.2,0.42
A00149,2023-09-27,7.3,0.21
A00149,2023-10-30,7.3,0.74
A00149,2023-11-30,7.0,0.91
A00149,2023-12-25,7.0,0.84
A00149,2024-01-25,5.5,0.44
A00149,2024-02-26,8.3,0.41
A00149,2024-03-23,6.9,1.01
A00149,2024-04-30,6.8,0.47
A00149,2024-05-28,8.0,0.44
A00149,2024-06-21,9.2,0.15
A00149,2024-07-25,6.5,0.03
A00149,2024-08-23,9.3,0.65
A00149,2024-09-29,7.3,0.14
A00149,2024-10-23,7.7,0.93
A00149,2024-11-25,7.1,0.47
A00149,2024-12-26,6.7,0.94
A00150,2023-01-26,7.3,0.54
A00150,2023-02-24,7.5,1.06
A00150,2023-03-26,7.3,0.11
A00150,2023-04-22,7.2,0.0
A00150,2023-05-30,5.8,0.65
A00150,2023-06-29,6.6,-0.21
A00150,2023-07-27,5.8,0.33
A00150,2023-08-22,9.5,0.42
A00150,2023-09-21,7.4,0.09
A00150,2023-10-27,6.4,0.36
A00150,2023-11-23,7.2,0.47
A00150,2023-12-22,6.7,0.36
A00150,2024-01-22,6.7,0.51
A00150,2024-02-29,7.8,0.74
A00150,2024-03-31,7.7,0.81
A00150,2024-04-25,7.2,0.14
A00150,2024-05-27,8.8,0.15
A00150,2024-06-29,5.5,0.14
A00150,2024-07-28,8.6,0.64
A00150,2024-08-25,7.2,0.45
A00150,2024-09-26,6.9,0.29
A00150,2024-10-28,8.2,0.17
A00150,2024-11-28,7.5,0.42
A00150,2024-12-30,7.6,0.5
A00151,2023-01-27,9.3,0.19
A00151,2023-02-23,8.5,0.62
A00151,2023-03-30,7.6,-0.03
A00151,2023-04-29,8.0,0.18
A00151,2023-05-23,7.6,0.06
A00151,2023-06-25,4.9,0.32
A00151,2023-07-26,8.4,0.25
A00151,2023-08-28,7.1,0.91
A00151,2023-09-22,8.7,0.89
A00151,2023-10-29,7.8,0.58
A00151,2023-11-28,8.4,0.68
A00151,2023-12-24,8.1,0.36
A00151,2024-01-30,7.5,0.62
A00151,2024-02-26,8.2,0.6
A00151,2024-03-25,8.3,0.66
A00151,2024-04-21,8.2,0.58
A00151,2024-05-30,7.4,0.84
A00151,2024-06-21,7.6,0.51
A00151,2024-07-23,6.9,0.46
A00151,2024-08-27,6.5,1.03
A00151,2024-09-23,7.5,0.54
A00151,2024-10-31,7.4,0.6
A00151,2024-11-22,7.8,0.88
A00151,2024-12-28,6.8,1.13
A00152,2023-01-27,7.3,0.58
A00152,2023-02-25,7.8,0.62
A00152,2023-03-26,7.7,1.29
A00152,2023-04-25,6.6,0.6
A00152,2023-05-29,6.6,0.75
A00152,2023-06-29,6.6,0.88
A00152,2023-07-27,7.4,0.32
A00152,2023-08-24,9.3,0.98
A00152,2023-09-26,5.3,0.94
A00152,2023-10-30,6.4,0.5
A00152,2023-11-25,7.2,0.12
A00152,2023-12-27,7.8,0.41
A00152,2024-01-24,7.9,0.52
A00152,2024-02-23,7.1,0.28
A00152,2024-03-22,8.5,-0.03
A00152,2024-04-29,10.0,0.54
A00152,2024-05-28,6.0,0.58
A00152,2024-06-25,9.3,0.36
A00152,2024-07-27,9.8,0.52
A00152,2024-08-26,6.8,0.23
A00152,2024-09-21,7.1,0.5
A00152,2024-10-22,7.2,0.72
A00152,2024-11-23,6.0,0.66
A00152,2024-12-24,8.0,0.38
A00153,2023-01-28,6.6,0.16
A00153,2023-02-21,7.6,0.57
A00153,2023-03-25,6.8,0.28
A00153,2023-04-22,9.0,0.47
A00153,2023-05-31,7.5,0.09
A00153,2023-06-28,9.2,0.33
A00153,2023-07-24,8.7,0.8
A00153,2023-08-25,6.0,0.23
A00153,2023-09-26,7.7,0.09
A00153,2023-10-28,8.7,-0.07
A00153,2023-11-28,9.0,-0.55
A00153,2023-12-31,8.6,0.31
A00153,2024-01-28,8.0,0.21
A00153,2024-02-28,5.7,0.37
A00153,2024-03-25,6.9,0.64
A00153,2024-04-24,9.2,0.38
A00153,2024-05-23,8.3,0.87
A00153,2024-06-29,8.3,0.63
A00153,2024-07-26,7.0,0.27
A00153,2024-08-23,8.3,0.56
A00153,2024-09-25,6.2,0.08
A00153,2024-10-25,9.5,0.5
A00153,2024-11-29,8.3,0.45
A00153,2024-12-31,7.6,0.47
A00154,2023-01-24,8.2,0.11
A00154,2023-02-25,6.9,0.7
A00154,2023-03-31,7.9,0.38
A00154,2023-04-30,5.8,0.66
A00154,2023-05-27,7.1,0.19
A00154,2023-06-27,6.7,0.78
A00154,2023-07-27,7.5,0.09
A00154,2023-08-28,6.0,0.12
A00154,2023-09-26,8.1,0.74
A00154,2023-10-30,6.5,0.2
A00154,2023-11-21,7.7,-0.05
A00154,2023-12-30,5.9,0.46
A00154,2024-01-27,7.0,0.08
A00154,2024-02-20,9.3,0.38
A00154,2024-03-27,6.9,0.46
A00154,2024-04-26,5.7,0.63
A00154,2024-05-29,7.9,1.18
A00154,2024-06-26,6.1,0.76
A00154,2024-07-29,8.1,0.46
A00154,2024-08-27,6.0,0.27
A00154,2024-09-29,8.3,0.47
A00154,2024-10-23,7.5,0.11
A00154,2024-11-26,7.3,0.26
A00154,2024-12-23,4.6,0.48
A00155,2023-01-25,7.8,0.75
A00155,2023-02-24,8.8,0.74
A00155,2023-03-25,7.7,1.22
A00155,2023-04-30,8.0,0.07
A00155,2023-05-22,8.9,0.78
A00155,2023-06-21,9.2,0.05
A00155,2023-07-26,9.5,1.02
A00155,2023-08-30,8.3,0.62
A00155,2023-09-27,8.2,0.69
A00155,2023-10-22,8.4,0.79
A00155,2023-11-22,10.0,-0.19
A00155,2023-12-24,8.3,0.57
A00155,2024-01-31,8.1,0.69
A00155,2024-02-20,8.3,0.71
A00155,2024-03-26,8.0,0.19
A00155,2024-04-27,6.8,0.76
A00155,2024-05-27,9.0,1.02
A00155,2024-06-29,10.0,0.5
A00155,2024-07-30,9.2,0.28
A00155,2024-08-27,8.6,0.83
A00155,2024-09-24,10.0,0.51
A00155,2024-10-29,8.9,0.85
A00155,2024-11-23,9.1,0.61
A00155,2024-12-29,8.0,0.86
A00156,2023-01-25,7.1,0.4
A00156,2023-02-28,8.7,0.88
A00156,2023-03-24,7.9,0.03
A00156,2023-04-29,5.9,0.06
A00156,2023-05-30,7.8,0.42
A00156,2023-06-27,7.7,0.38
A00156,2023-07-28,8.1,0.97
A00156,2023-08-27,6.9,0.52
A00156,2023-09-21,5.1,0.44
A00156,2023-10-24,7.1,0.82
A00156,2023-11-25,8.6,1.01
A00156,2023-12-24,6.9,0.8
A00156,2024-01-29,9.2,0.68
A00156,2024-02-24,6.7,0.38
A00156,2024-03-26,8.5,-0.02
A00156,2024-04-23,7.0,0.67
A00156,2024-05-27,5.9,0.51
A00156,2024-06-29,6.4,0.54
A00156,2024-07-22,6.6,0.14
A00156,2024-08-24,5.5,0.34
A00156,2024-09-26,7.9,0.3
A00156,2024-10-25,6.6,0.0
A00156,2024-11-23,6.0,0.38
A00156,2024-12-24,7.8,0.22
A00157,2023-01-26,8.5,1.02
A00157,2023-02-21,7.1,0.31
A00157,2023-03-31,6.3,-0.22
A00157,2023-04-23,7.9,0.64
A00157,2023-05-22,7.1,0.22
A00157,2023-06-21,7.3,0.59
A00157,2023-07-29,6.7,0.37
A00157,2023-08-31,8.6,1.06
A00157,2023-09-22,7.2,0.82
A00157,2023-10-22,9.8,0.82
A00157,2023-11-28,8.9,0.85
A00157,2023-12-24,9.0,1.04
A00157,2024-01-25,8.2,-0.03
A00157,2024-02-26,8.1,0.18
A00157,2024-03-25,7.3,0.19
A00157,2024-04-30,5.7,0.75
A00157,2024-05-22,7.7,0.51
A00157,2024-06-25,6.0,0.48
A00157,2024-07-22,7.4,0.85
A00157,2024-08-23,8.1,0.53
A00157,2024-09-29,5.8,-0.09
A00157,2024-10-24,6.2,0.19
A00157,2024-11-27,9.3,0.98
A00157,2024-12-27,7.7,0.8
A00158,2023-01-25,7.1,0.82
A00158,2023-02-24,7.8,0.79
A00158,2023-03-31,8.4,0.73
A00158,2023-04-24,10.0,0.02
A00158,2023-05-26,7.3,0.39
A00158,2023-06-30,8.4,0.49
A00158,2023-07-22,8.0,0.32
A00158,2023-08-25,7.2,0.77
A00158,2023-09-22,8.8,0.57
A00158,2023-10-24,10.0,0.28
A00158,2023-11-22,8.1,1.19
A00158,2023-12-29,8.9,0.76
A00158,2024-01-29,8.3,1.24
A00158,2024-02-25,8.9,0.52
A00158,2024-03-23,8.9,0.24
A00158,2024-04-25,6.3,0.83
A00158,2024-05-29,8.8,0.64
A00158,2024-06-29,7.9,0.82
A00158,2024-07-25,9.7,0.29
A00158,2024-08-24,8.7,0.33
A00158,2024-09-22,8.4,0.59
A00158,2024-10-23,6.9,0.54
A00158,2024-11-26,6.4,0.09
A00158,2024-12-27,8.8,0.92
A00159,2023-01-25,7.7,0.31
A00159,2023-02-19,7.9,0.43
A00159,2023-03-31,5.8,0.24
A00159,2023-04-30,8.3,1.13
A00159,2023-05-25,7.3,0.81
A00159,2023-06-21,6.3,0.23
A00159,2023-07-30,10.0,0.17
A00159,2023-08-22,7.0,1.12
A00159,2023-09-28,9.8,0.32
A00159,2023-10-29,8.1,0.77
A00159,2023-11-21,6.4,-0.16
A00159,2023-12-31,9.0,0.04
A00159,2024-01-30,7.8,0.88
A00159,2024-02-23,8.1,0.88
A00159,2024-03-24,7.3,0.62
A00159,2024-04-28,8.8,0.21
A00159,2024-05-23,9.2,0.87
A00159,2024-06-22,7.0,0.51
A00159,2024-07-26,8.2,0.25
A00159,2024-08-26,8.8,0.87
A00159,2024-09-24,7.8,0.72
A00159,2024-10-28,9.5,0.5
A00159,2024-11-27,7.5,0.12
A00159,2024-12-22,8.3,-0.05
A00160,2023-01-25,7.8,0.47
A00160,2023-02-20,6.7,0.42
A00160,2023-03-22,7.2,0.3
A00160,2023-04-28,8.0,0.38
A00160,2023-05-29,8.7,0.84
A00160,2023-06-21,7.9,1.02
A00160,2023-07-31,8.7,0.62
A00160,2023-08-26,7.8,0.47
A00160,2023-09-30,7.4,0.33
A00160,2023-10-31,7.0,0.48
A00160,2023-11-23,9.7,0.78
A00160,2023-12-28,7.7,0.06
A00160,2024-01-26,9.3,0.64
A00160,2024-02-23,8.4,0.75
A00160,2024-03-24,7.2,0.6
A00160,2024-04-30,9.3,0.87
A00160,2024-05-28,7.3,0.45
A00160,2024-06-25,7.6,0.47
A00160,2024-07-30,6.7,0.65
A00160,2024-08-28,7.1,0.38
A00160,2024-09-28,9.2,0.15
A00160,2024-10-27,7.5,0.68
A00160,2024-11-21,9.8,0.4
A00160,2024-12-29,7.6,-0.3
A00161,2023-01-27,7.3,0.27
A00161,2023-02-27,5.6,0.72
A00161,2023-03-28,5.6,0.62
A00161,2023-04-30,7.3,0.73
A00161,2023-05-27,5.0,0.74
A00161,2023-06-30,5.8,0.6
A00161,2023-07-22,6.6,0.71
A00161,2023-08-25,6.6,-0.31
A00161,2023-09-24,6.2,0.09
A00161,2023-10-23,6.3,0.61
A00161,2023-11-26,6.4,0.28
A00161,2023-12-26,7.3,0.49
A00161,2024-01-24,7.1,0.09
A00161,2024-02-27,5.9,0.26
A00161,2024-03-29,7.0,-0.37
A00161,2024-04-27,7.5,-0.02
A00161,2024-05-30,6.6,0.47
A00161,2024-06-22,7.0,0.3
A00161,2024-07-24,6.0,0.78
A00161,2024-08-25,5.2,0.05
A00161,2024-09-24,7.1,0.42
A00161,2024-10-30,8.7,0.34
A00161,2024-11-26,5.9,0.54
A00161,2024-12-26,7.3,0.49
A00162,2023-01-29,8.1,0.26
A00162,2023-02-20,9.1,1.14
A00162,2023-03-22,9.5,0.24
A00162,2023-04-26,9.1,0.47
A00162,2023-05-30,7.6,1.11
A00162,2023-06-21,9.1,0.09
A00162,2023-07-23,8.5,0.76
A00162,2023-08-26,9.5,0.61
A00162,2023-09-26,8.1,0.74
A00162,2023-10-31,7.6,0.95
A00162,2023-11-25,9.4,1.1
A00162,2023-12-31,8.7,0.53
A00162,2024-01-25,8.0,0.57
A00162,2024-02-22,7.9,0.63
A00162,2024-03-29,8.3,1.29
A00162,2024-04-28,8.0,0.48
A00162,2024-05-26,9.1,0.48
A00162,2024-06-21,9.4,1.32
A00162,2024-07-25,7.9,0.67
A00162,2024-08-30,9.5,1.02
A00162,2024-09-30,8.9,0.63
A00162,2024-10-22,8.4,0.63
A00162,2024-11-24,6.9,0.79
A00162,2024-12-23,7.8,0.95
A00163,2023-01-30,6.9,0.23
A00163,2023-02-25,6.6,0.58
A00163,2023-03-25,8.2,0.83
A00163,2023-04-27,9.2,0.67
A00163,2023-05-30,9.2,0.74
A00163,2023-06-29,7.3,0.93
A00163,2023-07-30,9.9,1.07
A00163,2023-08-23,6.8,0.76
A00163,2023-09-30,7.2,0.17
A00163,2023-10-31,8.4,0.39
A00163,2023-11-24,8.8,0.37
A00163,2023-12-26,7.5,0.21
A00163,2024-01-25,7.0,0.12
A00163,2024-02-27,8.1,0.62
A00163,2024-03-28,8.1,0.69
A00163,2024-04-28,8.0,0.4
A00163,2024-05-24,8.8,0.13
A00163,2024-06-28,8.8,0.33
A00163,2024-07-22,8.7,0.35
A00163,2024-08-30,7.8,0.66
A00163,2024-09-26,8.2,0.68
A00163,2024-10-30,7.7,0.15
A00163,2024-11-30,6.4,0.73
A00163,2024-12-26,7.0,0.17
A00164,2023-01-31,7.4,0.93
A00164,2023-02-21,6.1,0.0
A00164,2023-03-31,8.2,0.26
A00164,2023-04-21,7.7,0.81
A00164,2023-05-28,7.5,0.14
A00164,2023-06-23,7.1,0.37
A00164,2023-07-29,7.3,0.68
A00164,2023-08-23,6.2,0.14
A00164,2023-09-30,8.9,0.34
A00164,2023-10-29,7.9,0.2
A00164,2023-11-21,7.0,0.04
A00164,2023-12-28,6.2,0.46
A00164,2024-01-25,6.4,0.65
A00164,2024-02-26,8.5,0.72
A00164,2024-03-31,5.5,0.7
A00164,2024-04-26,5.7,0.37
A00164,2024-05-30,8.0,0.22
A00164,2024-06-26,8.1,0.09
A00164,2024-07-22,6.6,0.33
A00164,2024-08-23,7.3,0.71
A00164,2024-09-21,6.5,0.32
A00164,2024-10-27,7.1,0.55
A00164,2024-11-21,7.0,0.12
A00164,2024-12-27,6.1,0.83
A00165,2023-01-23,8.4,0.53
A00165,2023-02-28,6.3,0.35
A00165,2023-03-23,7.3,0.24
A00165,2023-04-21,6.3,0.46
A00165,2023-05-30,6.9,0.17
A00165,2023-06-25,7.0,0.21
A00165,2023-07-24,6.1,-0.13
A00165,2023-08-30,7.3,0.16
A00165,2023-09-26,9.3,0.01
A00165,2023-10-28,7.2,0.05
A00165,2023-11-30,7.6,0.3
A00165,2023-12-31,6.5,-0.09
A00165,2024-01-31,5.7,0.86
A00165,2024-02-29,6.6,0.55
A00165,2024-03-24,9.8,-0.07
A00165,2024-04-29,6.3,0.59
A00165,2024-05-27,6.4,1.19
A00165,2024-06-30,7.5,0.37
A00165,2024-07-28,6.1,0.15
A00165,2024-08-31,7.5,0.22
A00165,2024-09-30,7.1,0.64
A00165,2024-10-26,8.2,0.25
A00165,2024-11-29,6.7,0.14
A00165,2024-12-30,6.7,0.21
A00166,2023-01-28,9.1,0.79
A00166,2023-02-25,9.1,0.56
A00166,2023-03-28,7.5,0.36
A00166,2023-04-23,5.5,0.81
A00166,2023-05-27,9.1,0.74
A00166,2023-06-24,8.5,0.89
A00166,2023-07-25,6.7,0.64
A00166,2023-08-31,8.7,0.79
A00166,2023-09-29,7.6,0.45
A00166,2023-10-26,7.8,0.9
A00166,2023-11-27,8.0,0.86
A00166,2023-12-23,8.6,0.92
A00166,2024-01-30,8.1,0.8
A00166,2024-02-22,7.8,0.39
A00166,2024-03-22,7.7,0.34
A00166,2024-04-22,8.3,0.53
A00166,2024-05-23,9.4,0.64
A00166,2024-06-28,7.5,0.63
A00166,2024-07-26,8.4,0.97
A00166,2024-08-30,8.2,1.07
A00166,2024-09-30,9.0,0.32
A00166,2024-10-25,7.0,0.66
A00166,2024-11-23,6.7,0.56
A00166,2024-12-26,7.5,1.0
A00167,2023-01-22,8.3,0.54
A00167,2023-02-24,8.5,0.8
A00167,2023-03-25,8.7,0.12
A00167,2023-04-24,7.8,0.3
A00167,2023-05-31,8.7,0.42
A00167,2023-06-30,6.3,0.67
A00167,2023-07-22,9.0,0.64
A00167,2023-08-27,7.5,0.82
A00167,2023-09-30,7.5,0.88
A00167,2023-10-26,6.6,1.43
A00167,2023-11-30,6.8,0.71
A00167,2023-12-27,7.9,0.69
A00167,2024-01-25,8.1,0.98
A00167,2024-02-23,8.3,0.59
A00167,2024-03-26,8.9,0.76
A00167,2024-04-21,8.9,0.62
A00167,2024-05-30,9.4,0.37
A00167,2024-06-25,8.3,0.93
A00167,2024-07-28,9.3,1.03
A00167,2024-08-27,8.2,0.53
A00167,2024-09-22,8.0,0.14
A00167,2024-10-26,7.6,0.77
A00167,2024-11-23,8.5,0.77
A00167,2024-12-30,7.9,0.7
A00168,2023-01-30,6.1,0.13
A00168,2023-02-25,8.2,-0.1
A00168,2023-03-22,7.5,0.87
A00168,2023-04-24,6.7,0.2
A00168,2023-05-23,8.6,0.88
A00168,2023-06-30,5.8,0.54
A00168,2023-07-26,5.3,0.72
A00168,2023-08-31,7.4,0.45
A00168,2023-09-25,5.6,0.33
A00168,2023-10-25,7.5,0.25
A00168,2023-11-21,7.7,0.48
A00168,2023-12-22,7.5,0.73
A00168,2024-01-28,5.2,-0.07
A00168,2024-02-22,8.6,0.15
A00168,2024-03-28,6.9,0.76
A00168,2024-04-30,7.1,0.41
A00168,2024-05-23,8.1,0.53
A00168,2024-06-30,7.2,0.1
A00168,2024-07-31,6.3,0.08
A00168,2024-08-30,6.5,0.46
A00168,2024-09-23,6.8,-0.06
A00168,2024-10-25,7.4,0.06
A00168,2024-11-23,5.7,0.46
A00168,2024-12-31,8.5,0.88
A00169,2023-01-22,6.2,0.44
A00169,2023-02-19,6.9,0.23
A00169,2023-03-28,8.5,0.59
A00169,2023-04-28,8.5,0.65
A00169,2023-05-24,6.5,1.02
A00169,2023-06-21,9.3,0.13
A00169,2023-07-26,7.2,1.37
A00169,2023-08-30,8.7,0.69
A00169,2023-09-21,7.0,1.14
A00169,2023-10-26,9.4,0.32
A00169,2023-11-25,6.8,0.6
A00169,2023-12-25,8.2,0.53
A00169,2024-01-22,8.7,0.82
A00169,2024-02-23,7.6,0.33
A00169,2024-03-27,6.9,0.58
A00169,2024-04-25,7.5,0.42
A00169,2024-05-22,8.4,1.02
A00169,2024-06-23,7.8,0.18
A00169,2024-07-31,8.3,0.14
A00169,2024-08-31,7.2,0.83
A00169,2024-09-28,9.7,0.29
A00169,2024-10-27,7.2,1.01
A00169,2024-11-25,8.2,0.44
A00169,2024-12-27,6.5,0.52
A00170,2023-01-30,7.0,0.44
A00170,2023-02-22,6.6,0.14
A00170,2023-03-23,7.1,0.22
A00170,2023-04-23,6.6,0.35
A00170,2023-05-31,6.1,0.41
A00170,2023-06-30,6.2,0.29
A00170,2023-07-22,8.2,1.28
A00170,2023-08-25,6.8,0.36
A00170,2023-09-24,7.4,0.9
A00170,2023-10-24,5.7,0.5
A00170,2023-11-29,6.0,0.24
A00170,2023-12-29,8.2,0.86
A00170,2024-01-26,8.8,0.77
A00170,2024-02-28,5.7,0.49
A00170,2024-03-25,7.0,0.44
A00170,2024-04-25,8.0,0.75
A00170,2024-05-22,7.5,0.49
A00170,2024-06-23,6.5,0.39
A00170,2024-07-22,6.7,-0.13
A00170,2024-08-27,7.8,0.29
A00170,2024-09-30,6.3,0.23
A00170,2024-10-24,8.2,0.13
A00170,2024-11-27,7.7,0.64
A00170,2024-12-26,7.7,0.52
A00171,2023-01-25,7.2,1.0
A00171,2023-02-20,6.4,0.59
A00171,2023-03-22,8.7,0.32
A00171,2023-04-22,8.1,0.57
A00171,2023-05-27,5.9,0.43
A00171,2023-06-27,7.4,0.64
A00171,2023-07-31,5.8,0.67
A00171,2023-08-25,5.8,0.5
A00171,2023-09-22,7.3,0.28
A00171,2023-10-27,7.7,0.44
A00171,2023-11-24,7.3,0.14
A00171,2023-12-23,7.0,0.43
A00171,2024-01-27,8.2,0.61
A00171,2024-02-28,7.4,0.16
A00171,2024-03-25,6.1,0.65
A00171,2024-04-29,6.6,0.48
A00171,2024-05-30,7.9,0.45
A00171,2024-06-21,6.7,0.19
A00171,2024-07-26,6.9,0.45
A00171,2024-08-26,9.1,0.31
A00171,2024-09-30,7.1,0.74
A00171,2024-10-31,5.8,0.98
A00171,2024-11-23,8.8,0.33
A00171,2024-12-24,8.0,0.63
A00172,2023-01-30,6.6,0.13
A00172,2023-02-23,6.3,0.39
A00172,2023-03-22,7.2,0.87
A00172,2023-04-24,7.1,0.74
A00172,2023-05-22,7.4,0.44
A00172,2023-06-24,6.7,-0.12
A00172,2023-07-28,6.4,0.12
A00172,2023-08-29,6.9,-0.12
A00172,2023-09-30,7.3,0.74
A00172,2023-10-25,7.9,0.41
A00172,2023-11-24,5.1,0.02
A00172,2023-12-27,5.0,0.56
A00172,2024-01-28,5.6,0.34
A00172,2024-02-27,4.4,-0.13
A00172,2024-03-26,6.8,0.56
A00172,2024-04-30,7.1,0.52
