account_id,account_name,churn,industry,closed_won_usd,client_tenure_months,deal_status,feature_purchased,sessions_last_30d,region,csat_score,comment_sentiment_score,support_tickets_30d,last_login_days
A01003,Adams Ltd,True,Logistics,18461.41,33.0,Closed -Won,Analytics,19.647947067958146,LATAM,,,1.0,2.483313822432503
A01004,Gallagher and Sons,True,FinTech,30028.92,53.0,Negotiation,Premium Support,13.708563214990367,LATAM,,,1.0,0.6703775532079677
A01005,"Bradford, Salinas and Kelly",True,FinTech,23038.56,8.0,Closed -Won,Analytics,14.189227020514856,LATAM,,,0.0,4.343357172587103
A01006,Thompson PLC,True,Logistics,48755.56,55.0,Closed -Won,Analytics,13.965606735019588,North America,,,1.0,2.020993543384299
A01007,Drake-Wolfe,True,FinTech,54057.75,51.0,Closed -Won,Core,18.63136019355065,Europe,,,1.0,3.0508473942287253
A01008,"Johnson, Haynes and Meza",True,HealthTech,13927.55,30.0,Closed -Won,Core,14.007545949377272,Europe,,,1.0,1.4199951050354924
A01009,"Thomas, Vaughan and Copeland",True,E -Commerce,5816.57,44.0,Closed -Lost,Core,12.055167877768687,Asia,,,4.0,2.5743495925247686
A01010,Weaver-Thompson,True,E -Commerce,15667.25,31.0,Closed -Won,Core,15.763026613888556,LATAM,,,0.0,2.1000910728285755
A01011,Davis and Sons,True,HealthTech,7813.32,16.0,Closed -Won,API,11.551220566828917,LATAM,,,2.0,2.856808393888293
A01012,"Robinson, Fox and Smith",True,MarTech,11477.78,48.0,Closed -Won,Core,15.600414537841775,LATAM,,,2.0,1.801353082176248
A01013,"Harris, Anderson and Love",True,CyberSecurity,17312.41,15.0,Closed -Won,Core,15.241522802425505,Europe,,,0.0,3.551563567089678
A01014,Brown-Hernandez,True,MarTech,4266.92,19.0,On -Hold,Automation,1.9670071641823421,Asia,,,4.0,22.911711778530744
A01015,"Stark, Schroeder and Mathis",True,MarTech,22204.81,31.0,Closed -Won,Core,1.170567629297342,LATAM,,,5.0,27.927837136679017
A01016,Yu-Brooks,True,FinTech,14841.14,50.0,Closed -Won,Automation,9.536630209074945,Asia,,,0.0,2.118719755533048
A01017,"Foster, Garcia and Turner",True,MarTech,9018.66,23.0,Closed -Won,Automation,14.488886363974958,LATAM,,,1.0,0.9816733016270565
A01018,Daugherty Ltd,True,Logistics,1509.39,30.0,Closed -Lost,Core,12.611703845999804,LATAM,,,1.0,3.95206587004711
A01019,Conner-Yu,True,CyberSecurity,29398.08,3.0,Closed -Won,Core,22.58679073185356,North America,,,1.0,3.8486977265675786
A01020,"Stewart, Mann and Hoffman",True,SMB SaaS,32399.81,7.0,Closed -Won,Premium Support,3.590700793242108,LATAM,,,3.0,18.961470770189326
A01021,"Buchanan, Walker and Chapman",True,HealthTech,30224.89,4.0,Negotiation,Automation,12.210823850649689,North America,,,0.0,2.176784387345825
A01022,Gray Ltd,True,FinTech,7768.87,5.0,Closed -Won,Premium Support,9.865094791840754,LATAM,,,0.0,2.7056625547307367
A01023,"Phillips, Thompson and Smith",True,E -Commerce,20849.75,52.0,Closed -Won,Core,17.916218590382798,LATAM,,,1.0,2.441704808317815
A01024,"Fry, Myers and Gamble",True,HealthTech,33200.65,50.0,Closed -Won,Analytics,12.949901841428666,LATAM,,,3.0,3.515529608278433
A01025,"Johnson, Guzman and Mccall",True,E -Commerce,19556.94,49.0,On -Hold,Core,11.625943798773742,Europe,,,1.0,3.307632707514615
A01026,"Walker, Cunningham and Zuniga",True,SMB SaaS,18399.57,4.0,Closed -Won,Core,15.00889764202718,North America,,,2.0,2.265187356317182
A01027,Rivera Inc,True,EdTech,44828.28,5.0,Closed -Won,Core,15.949156494216961,LATAM,,,3.0,4.277103612411636
A01028,Reed LLC,True,E -Commerce,42830.08,17.0,Negotiation,API,15.901858799628586,LATAM,,,0.0,2.936846522707577
A01029,Fields Inc,True,CyberSecurity,11482.04,34.0,Closed -Won,Analytics,14.059251269178084,Europe,,,0.0,1.6485855048220777
A01030,"Santiago, Daniel and Rogers",True,HealthTech,10044.52,20.0,Closed -Won,Automation,3.973895520993616,LATAM,,,5.0,22.740139881670558
A01031,Baker and Sons,True,SMB SaaS,8507.38,29.0,Negotiation,Core,14.696111227042108,Asia,,,2.0,3.2433415029736077
A01032,"Jones, Scott and Rodriguez",True,HealthTech,2976.99,11.0,Closed -Won,Premium Support,15.00918879688662,LATAM,,,1.0,1.207045773469558
A01033,Williams Group,True,Logistics,38778.92,44.0,Closed -Won,Core,15.274655587704448,North America,,,0.0,1.5902617205415228
A01034,"Barnes, Jackson and Gutierrez",True,CyberSecurity,19357.54,19.0,Closed -Won,Premium Support,17.28335825391664,Asia,,,0.0,1.7604281085451519
A01035,Bell-Bennett,True,HealthTech,11658.83,4.0,Negotiation,API,14.16924458607755,Europe,,,2.0,2.3556533932761505
A01036,Kramer-Lane,True,CyberSecurity,16897.81,44.0,Closed -Won,Core,11.549590202508915,LATAM,,,0.0,1.8065416370384182
A01037,"Perez, Hayes and Lloyd",True,HealthTech,41019.05,54.0,Closed -Won,Automation,13.567124890687897,Asia,,,1.0,0.6830291035198615
A01038,Phillips LLC,True,E -Commerce,136339.13999999998,1.0,Closed -Won,Analytics,11.988015102856927,Europe,,,0.5,8.045083580579302
A01039,Lynn-Jones,True,SMB SaaS,37924.22,26.0,Negotiation,Core,8.640416124845462,LATAM,,,2.0,1.595601351214885
A01040,Barron and Sons,True,SMB SaaS,15822.27,49.0,Closed -Won,Core,8.657743413884116,North America,,,2.0,4.019935268799491
A01041,"Jones, Mcmahon and Spence",True,Logistics,21810.96,42.0,Closed -Won,Premium Support,16.754828364176973,Asia,,,2.0,2.3039900072598396
A01042,Wheeler-Austin,True,MarTech,22669.37,51.0,Closed -Won,Premium Support,1.146291270592409,North America,,,6.0,22.324467025379978
A01043,Bush-Reynolds,True,E -Commerce,42537.65,25.0,Closed -Won,Analytics,10.204399894941579,LATAM,,,1.0,2.6308615141807925
A01044,"Martin, Preston and Moore",True,EdTech,8164.37,22.0,Closed -Won,Core,14.301377812498686,Europe,,,0.0,3.3150562714566263
A01045,Rivera and Sons,True,SMB SaaS,60445.24,42.0,Closed -Won,Core,12.801364661248956,North America,,,1.0,2.5703389962644323
A01046,Terry-Bowen,True,MarTech,5501.46,10.0,Closed -Won,Core,13.217509663275129,Europe,,,0.0,2.2351688339918065
A01047,"Fernandez, Guerrero and Evans",True,Logistics,9449.62,15.0,Closed -Won,API,14.916593026269247,Asia,,,0.0,3.093234091856517
A01048,Williams PLC,True,EdTech,25188.75,36.0,Closed -Won,Analytics,10.121389312967754,North America,,,2.0,4.485972114592053
A01049,"Larsen, Hernandez and Ward",True,CyberSecurity,39306.49,40.0,Closed -Won,Core,10.678347498522797,Europe,,,2.0,1.7302030613951247
A01050,Miller-Colon,True,HealthTech,8490.34,8.0,Closed -Won,Automation,13.096246481236324,North America,,,1.0,2.794926987725014
A01051,"Greene, Gonzalez and Johnson",True,CyberSecurity,4871.85,30.0,Closed -Won,Premium Support,2.535472483922272,North America,,,1.0,36.74186387949073
A01052,Little Inc,True,FinTech,40679.89,22.0,Closed -Won,Core,10.622134682947486,North America,,,1.0,2.5060590204930344
A01053,Anthony-Parker,True,FinTech,11892.04,30.0,Closed -Won,Analytics,5.481466498282421,LATAM,,,3.0,33.37468575212324
A01054,Ruiz-Jacobson,True,EdTech,12545.21,57.0,Closed -Won,Analytics,12.7473170806669,Asia,,,2.0,0.0
A01055,Davis-Stephens,True,MarTech,17608.29,5.0,Closed -Won,Core,12.734547181799464,LATAM,,,1.0,1.7998132822618231
A01056,Watson Group,True,CyberSecurity,15243.79,59.0,Closed -Won,Analytics,14.847976370689702,Asia,,,1.0,2.9995550728085343
A01057,Lopez-Williams,True,EdTech,25737.54,27.0,Closed -Won,Core,13.613275171797502,LATAM,,,0.0,1.2347933767314294
A01058,Marshall-Perez,True,FinTech,5753.97,46.0,Closed -Won,Core,16.512430438717438,Europe,,,0.0,2.9209464430715433
A01059,Elliott-Hernandez,True,EdTech,4329.65,26.0,Negotiation,Automation,11.199732386598,Asia,,,0.0,2.183609164390345
A01060,"Contreras, Miller and Cooper",True,MarTech,21606.81,19.0,Closed -Won,Core,0.8493027527663446,North America,,,8.0,24.401142200838276
A01061,"Gutierrez, Avila and Perez",True,E -Commerce,22453.41,46.0,Closed -Won,API,3.844383300288629,LATAM,,,3.0,24.77136425290713
A01062,Randall PLC,True,CyberSecurity,25672.13,41.0,Closed -Won,Core,14.180708518805039,North America,,,1.0,2.6810315435642615
A01063,Sheppard-Mcdaniel,True,HealthTech,24728.38,9.0,Closed -Won,API,10.277732167707438,Asia,,,0.0,2.420547071198035
A01064,Armstrong-Young,True,E -Commerce,4407.02,42.0,Closed -Won,API,9.836739314899223,North America,,,1.0,3.015900202780414
A01065,Miller-Orr,True,CyberSecurity,24461.37,45.0,Closed -Won,Automation,2.199613576605496,North America,,,2.0,26.898649749275386
A01066,"Johnson, Duncan and Black",True,Logistics,23757.14,23.0,Closed -Won,Core,11.726658298055114,Europe,,,1.0,0.3553339670109761
A01067,"Byrd, Oliver and Martinez",True,E -Commerce,5120.52,55.0,Closed -Won,Analytics,9.642464848979241,LATAM,,,0.0,1.6218791268676807
A01068,Thompson-Joyce,True,Logistics,32313.3,38.0,Closed -Won,Premium Support,16.896023876942188,North America,,,1.0,0.19559757722013416
A01069,Stokes and Sons,True,HealthTech,8260.91,20.0,Closed -Won,Core,12.104615981218723,Europe,,,1.0,2.657364826208634
A01070,Henderson Ltd,True,CyberSecurity,62156.39000000001,1.0,Closed -Won,API,11.03602228395765,Europe,,,3.0,13.063522586127291
A01071,Harris-Carson,True,FinTech,26105.29,40.0,Closed -Won,Core,14.085412373328282,LATAM,,,0.0,2.941702242133042
A01072,Flowers LLC,True,FinTech,6219.97,13.0,Closed -Won,Premium Support,14.88427658616591,Asia,,,0.0,2.489094699229804
A01073,Bartlett-Sloan,True,Logistics,13706.85,45.0,Closed -Won,Core,13.365500761709441,LATAM,,,1.0,2.9679251293892985
A01074,Miller PLC,True,MarTech,12175.95,31.0,Closed -Lost,Core,6.034513266362909,LATAM,,,0.0,0.4233966617325391
A01075,Arnold-Gates,True,E -Commerce,10585.35,28.0,Closed -Won,Premium Support,10.589640526838888,Europe,,,2.0,1.8924330782057124
A01076,"Ellis, Marks and Buchanan",True,E -Commerce,8800.43,10.0,Closed -Won,Core,1.9292823934581311,Asia,,,2.0,19.215760452095033
A01077,"Matthews, Harrington and Rodriguez",True,CyberSecurity,55193.76,42.0,Closed -Won,Core,15.094187411878114,North America,,,1.0,1.641670387194111
A01078,Hernandez PLC,True,HealthTech,25086.98,10.0,Negotiation,Analytics,8.630977932835638,North America,,,2.0,3.6162517359327575
A01079,"Chang, Ayers and Buckley",True,HealthTech,9654.31,25.0,Negotiation,Core,13.839194876418617,North America,,,0.0,3.093237182354694
A01080,"Chan, Floyd and Dillon",True,FinTech,9867.04,50.0,Closed -Won,Analytics,10.633207738357905,Europe,,,0.0,2.662285406474422
A01081,Humphrey-Baker,True,Logistics,20191.5,55.0,Closed -Won,Core,0.022477909131497498,Europe,,,3.0,24.651250269787074
A01082,"Washington, Lynch and Johnson",True,HealthTech,12127.58,59.0,Closed -Won,Analytics,13.941797642900525,Asia,,,1.0,1.0064052155544183
A01083,Powell-Montgomery,True,E -Commerce,21088.87,57.0,Negotiation,API,2.3765479740897777,LATAM,,,5.0,25.241605547465266
A01084,"Steele, Williams and Preston",True,MarTech,6672.3,33.0,Closed -Won,Core,17.200468790562557,Europe,,,0.0,3.1106758318223067
A01085,Vaughn-Williams,True,HealthTech,17560.67,12.0,Closed -Won,Analytics,15.376969697822087,North America,,,0.0,2.4098714892592343
A01086,Mccall-Prince,True,MarTech,27214.5,50.0,Closed -Won,Premium Support,16.581180766911725,LATAM,,,0.0,0.41430921081543803
A01087,Morgan LLC,True,FinTech,16881.8,48.0,Negotiation,Core,12.948972572228485,Europe,,,1.0,2.104610897115835
A01088,Ramirez-Vasquez,True,HealthTech,12804.8,59.0,Closed -Won,Premium Support,22.469352233801438,Asia,,,0.0,0.08667180793365192
A01089,"Cohen, Compton and Perez",True,HealthTech,22588.77,39.0,Closed -Won,Premium Support,2.9775463118267456,Europe,,,3.0,32.08735501832291
A01090,Mccann-Ramos,True,Logistics,2288.64,9.0,Negotiation,Core,0.43989965089648875,LATAM,,,4.0,27.774725056287096
A01091,Adams-Butler,True,E -Commerce,27158.7,30.0,Closed -Won,Analytics,16.70407574824068,Asia,,,0.0,0.7768786001470671
A01092,"Davis, Alexander and Mcintyre",True,SMB SaaS,2715.89,27.0,Closed -Won,Automation,2.7103578439807063,Europe,,,2.0,26.773496600664338
A01093,Figueroa-Malone,True,MarTech,30217.53,50.0,Closed -Lost,API,7.95826914945067,Europe,,,6.0,27.037176377349347
A01094,Nicholson-Robertson,True,HealthTech,12433.48,24.0,Closed -Won,Automation,16.025955973979322,LATAM,,,1.0,2.232398962414211
A01095,Jones Ltd,True,E -Commerce,28666.65,20.0,Closed -Won,Core,7.749328536181878,Europe,,,1.0,4.191707947151051
A01096,"Powell, Deleon and Warren",True,SMB SaaS,33021.38,5.0,Closed -Won,Premium Support,18.7678960836135,North America,,,0.0,2.6349998362559557
A01097,"Johnson, Lee and Whitaker",True,E -Commerce,13062.4,50.0,Closed -Won,Core,13.388327123400154,Europe,,,2.0,1.3550430700726328
A01098,Wright Group,True,FinTech,31392.09,45.0,Closed -Won,API,17.737682546812557,North America,,,1.0,2.5192038674849417
A01099,Hull Ltd,True,EdTech,19255.03,3.0,Closed -Won,Automation,1.1574043677402068,LATAM,,,3.0,26.007293708952353
A01100,Hill Group,True,SMB SaaS,22469.35,26.0,Closed -Won,Core,14.769705510443574,North America,,,0.0,3.2667588218970023
A01101,"Sanders, Leblanc and Maldonado",True,E -Commerce,36391.95,29.0,Closed -Lost,Analytics,12.309493162565454,Europe,,,0.0,2.2809772068304284
A01102,Watson PLC,True,SMB SaaS,20755.27,28.0,Negotiation,API,15.71636045474391,Asia,,,1.0,2.3799232868004485
A01103,Thompson-Harrell,True,E -Commerce,28711.38,55.0,Closed -Won,Premium Support,14.951211357406537,LATAM,,,0.0,0.557631589804706
A01104,"Arnold, Cooper and Monroe",True,FinTech,52382.42,9.0,Closed -Won,Analytics,15.098143392497535,LATAM,,,1.0,2.061351619502952
A01105,Curry-Barker,True,Logistics,28550.18,19.0,Closed -Won,API,10.823174935305525,LATAM,,,0.0,1.9437341457347408
A01106,Johnson-Williams,True,Logistics,12183.17,11.0,Closed -Won,Core,13.829092637544166,Europe,,,1.0,0.9757865447894489
A01107,"Chan, Lewis and Walker",True,CyberSecurity,19698.83,15.0,Closed -Won,Core,13.459498856211978,LATAM,,,2.0,1.778498513611155
A01108,Byrd LLC,True,SMB SaaS,9815.03,54.0,Closed -Won,Core,15.485930125122298,North America,,,1.0,2.4357524435840783
A01109,"Ortiz, Smith and Deleon",True,HealthTech,20333.87,56.0,Closed -Won,Analytics,16.9678909863004,LATAM,,,1.0,1.9956504006559868
A01110,"Smith, Buck and Holland",True,SMB SaaS,13457.36,3.0,Closed -Won,Analytics,14.451427766025844,LATAM,,,1.0,0.5879003084159664
A01111,"Owen, Walker and Franklin",True,HealthTech,21744.65,38.0,Closed -Won,Core,10.171483134834205,Asia,,,1.0,1.7267831668030567
A01112,Marquez-Fletcher,True,SMB SaaS,28957.37,14.0,Closed -Won,Core,14.322736428700305,Asia,,,1.0,1.531975210960126
A01113,Coleman-Bennett,True,HealthTech,9546.02,12.0,Closed -Won,Core,21.833228685227787,North America,,,2.0,2.1935135230311826
A01114,Stevens-Robinson,True,E -Commerce,17195.74,18.0,Closed -Won,Automation,4.408566040799006,Europe,,,5.0,26.903064798231416
A01115,Byrd-Holloway,True,Logistics,7698.51,12.0,Closed -Lost,Core,5.0768013117269035,LATAM,,,3.0,1.5883869378881532
A01116,Silva-Smith,True,FinTech,9942.35,29.0,Closed -Won,Analytics,3.4625051102117816,Europe,,,4.0,23.12084984775607
A01117,"Levy, Franco and Hoffman",True,FinTech,19143.37,59.0,Closed -Won,Automation,2.517388634633457,LATAM,,,10.0,31.743910876826668
A01118,"Lynch, Evans and Rodriguez",True,Logistics,12728.46,35.0,Closed -Won,Automation,13.453018962296062,Asia,,,2.0,2.962976754986563
A01119,Rogers LLC,True,FinTech,40645.81,43.0,Closed -Won,API,12.619727239568348,Europe,,,1.0,2.278640522708186
A01120,"Nguyen, Hill and Douglas",True,E -Commerce,3706.71,30.0,Negotiation,Core,13.199107354749534,Asia,,,0.0,3.423069325290714
A01121,"Evans, Hernandez and Cannon",True,SMB SaaS,46064.26,1.0,Closed -Won,Core,2.6241797308973585,Asia,,,1.0,22.284733346659603
A01122,Trujillo PLC,True,E -Commerce,28588.18,5.0,Closed -Won,Core,10.554590076874973,Asia,,,0.0,3.496682496209152
A01123,Guerrero-Becker,True,MarTech,24901.19,16.0,Closed -Won,Automation,17.56606595482811,North America,,,0.0,3.368627651803056
A01124,"Johnson, Jimenez and Phillips",True,MarTech,27375.01,15.0,Closed -Won,Core,13.832021024905792,Europe,,,2.0,3.562949516740723
A01125,Sullivan-Doyle,True,CyberSecurity,26999.16,50.0,Closed -Won,Core,11.194927177665353,North America,,,2.0,0.846857189528766
A01126,"Erickson, Armstrong and Lee",True,E -Commerce,12015.51,50.0,Closed -Won,Core,17.373050484196085,North America,,,2.0,2.6474262779104683
A01127,"Reeves, Parks and Little",True,E -Commerce,29575.36,51.0,Closed -Won,Analytics,9.364607284665077,North America,,,1.0,3.2183205528638963
A01128,Knox-Powers,True,HealthTech,20245.09,38.0,Closed -Won,Core,12.334369708995249,Europe,,,3.0,3.399027321856619
A01129,"Evans, Jackson and Sandoval",True,CyberSecurity,4335.08,33.0,Negotiation,Core,1.7927405787104775,North America,,,4.0,22.970493377898272
A01130,"White, Davis and Anderson",True,CyberSecurity,10066.92,39.0,Closed -Won,Core,20.431825814708393,Europe,,,0.0,2.6573805249314377
A01131,Hardy-Hansen,True,CyberSecurity,7765.84,25.0,Closed -Won,Analytics,11.94493769408167,Asia,,,0.0,2.075203064950419
A01132,Arroyo LLC,True,FinTech,14650.81,40.0,Negotiation,Core,7.535104338499685,Asia,,,3.0,3.847060233007612
A01133,"Davis, Kelly and Garner",True,CyberSecurity,2754.03,47.0,Closed -Lost,Analytics,0.08683576998563014,Asia,,,6.0,25.04984195620782
A01134,Fisher-Eaton,True,CyberSecurity,26502.37,46.0,Closed -Lost,API,15.366651042214334,North America,,,3.0,1.2307104185771345
A01135,Green-Carter,True,HealthTech,29639.67,37.0,Negotiation,Analytics,3.664450658031637,LATAM,,,4.0,28.61605178267698
A01136,Ruiz Ltd,True,Logistics,11740.87,4.0,Closed -Won,Core,20.829619080328317,LATAM,,,0.0,2.1446162870330823
A01137,"Carpenter, Oliver and Kennedy",True,E -Commerce,22013.52,43.0,Closed -Won,API,1.4832929799941794,North America,,,2.0,37.518979500839485
A01138,Mason Ltd,True,MarTech,41642.47,22.0,Closed -Won,Analytics,14.563767781745456,Asia,,,1.0,1.955658381466708
A01139,Moreno-Gutierrez,True,CyberSecurity,12586.99,44.0,Closed -Won,Core,11.325753597275668,Europe,,,1.0,2.101033322524254
A01140,Taylor and Sons,True,E -Commerce,12592.41,32.0,Closed -Won,Core,18.872082294042077,Asia,,,0.0,2.5502387706232046
A01141,Ortiz-Hudson,True,E -Commerce,14018.8,52.0,Closed -Won,Premium Support,2.8916902715549284,North America,,,4.0,17.865719412296873
A01142,Thomas-Huffman,True,EdTech,25097.5,20.0,Closed -Won,Core,2.242687430921327,LATAM,,,3.0,14.173743337982415
A01143,Maxwell Group,True,SMB SaaS,12409.09,55.0,On -Hold,Analytics,12.74877859353779,North America,,,0.0,2.392211669327814
A01144,Welch-Thompson,True,SMB SaaS,14207.2,50.0,Closed -Won,Core,10.243135283309572,Asia,,,2.0,1.154443347906473
A01145,"Brown, Hayes and Clark",True,HealthTech,24490.22,20.0,Closed -Lost,API,12.604939726487073,LATAM,,,0.0,1.9059532884503316
A01146,Johnston and Sons,True,CyberSecurity,23544.62,29.0,Negotiation,Core,13.300675010064754,North America,,,0.0,2.741932926490246
A01147,Glover-Chan,True,FinTech,11277.0,32.0,Closed -Won,API,16.191969817436355,North America,,,0.0,2.9285761165630952
A01148,Mendez Ltd,True,EdTech,7504.26,46.0,Closed -Won,Core,12.835734994696944,Europe,,,0.0,3.298501656194275
A01149,Powell-Sanford,True,SMB SaaS,13016.16,41.0,Closed -Won,Core,10.197622274484454,North America,,,1.0,2.335436066782794
A01150,Smith-Ferguson,True,HealthTech,15267.77,51.0,Closed -Won,API,9.1886835342299,North America,,,2.0,2.3557857112444407
A01151,"Watson, Smith and Morris",True,MarTech,19368.81,22.0,Negotiation,Core,8.102697907242204,Asia,,,7.0,24.518908173502737
A01152,"Lee, Rhodes and Sims",True,HealthTech,17005.07,30.0,Closed -Won,Core,14.217877560407674,Asia,,,0.0,1.405229786428692
A01153,Perez LLC,True,CyberSecurity,6108.45,26.0,Closed -Lost,Automation,12.337061866360497,LATAM,,,2.0,1.3642209480108378
A01154,Anderson-Reyes,True,MarTech,12194.3,54.0,Closed -Won,Premium Support,12.597630618523787,Asia,,,3.0,1.8752021423456013
A01155,"Torres, Brown and Williams",True,E -Commerce,2936.8,18.0,Closed -Won,Core,15.16546079839751,LATAM,,,2.0,0.7249823004458964
A01156,Bryant-Meyer,True,SMB SaaS,19299.28,35.0,Closed -Won,API,18.171638761068042,North America,,,2.0,2.406900771699909
