account_id,month,actual_usd,closed_won_usd,churn,active_customer,csat_score,comment_sentiment_score,account_name,industry,contract_length_months,region,client_tenure_months,deal_value_usd,deal_status,feature_purchased,sessions_last_30d,last_login_days,support_tickets_30d,month_period
A01357,2023-01-31,0.0,17230.72,True,False,,,"Campbell, Hernandez and Moore",CyberSecurity,11.0,North America,21.0,19493.18,Closed -Won,Core,11.85150841048206,2.206696699039759,1.0,2023-01
A01358,2023-01-31,0.0,18500.5,True,False,,,"Love, Wilson and Hall",EdTech,28.0,Asia,8.0,16749.57,Closed -Won,Core,16.721022872989987,2.4307670792802267,2.0,2023-01
A01360,2023-01-31,0.0,34991.06,True,False,,,Mendoza-Garza,FinTech,7.0,Asia,22.0,14454.64,Closed -Won,API,15.102024324331046,2.4337245855664094,0.0,2023-01
A01362,2023-01-31,18547.5,18547.5,False,True,,,"Vargas, Taylor and Hunt",MarTech,29.0,Asia,4.0,17745.82,Closed -Won,Premium Support,20.576011832889293,2.676487958186135,1.0,2023-01
A01363,2023-01-31,0.0,13003.72,True,False,,,"Thomas, Jackson and Nielsen",E -Commerce,26.0,LATAM,21.0,18318.08,Closed -Won,Core,12.708440506434197,1.1682457999178877,0.0,2023-01
A01364,2023-01-31,0.0,56106.73,True,False,,,"Mullen, Greene and Elliott",HealthTech,14.0,LATAM,12.0,18488.56,Closed -Lost,Core,18.816230128958928,2.913155524376041,3.0,2023-01
A01366,2023-01-31,0.0,20470.88,True,False,,,"Nicholson, Valentine and Robinson",CyberSecurity,17.0,Europe,2.0,11854.25,Closed -Won,Premium Support,19.082596923742393,2.400543816156948,1.0,2023-01
A01367,2023-01-31,0.0,27556.54,True,False,,,"Haney, Dillon and Jackson",MarTech,19.0,LATAM,18.0,17529.06,Closed -Won,Automation,10.32506573222555,0.21934602288531968,2.0,2023-01
A01368,2023-01-31,0.0,17337.49,True,False,,,Burke-Norton,HealthTech,8.0,Asia,27.0,19287.17,Closed -Won,API,14.553956622892581,0.0,1.0,2023-01
A01370,2023-01-31,0.0,22339.14,True,False,,,Jackson-Jennings,CyberSecurity,31.0,North America,38.0,11846.87,Closed -Won,Core,14.418417007550119,3.745770855698467,1.0,2023-01
A01371,2023-01-31,0.0,7330.97,True,False,,,Carlson-Jones,EdTech,11.0,LATAM,52.0,16475.23,Closed -Won,Core,17.667128787998383,0.8518451771529094,0.0,2023-01
A01372,2023-01-31,0.0,27668.61,True,False,,,Cruz-Rodriguez,EdTech,22.0,Asia,21.0,7186.6,Closed -Won,Core,15.136428816073837,2.7323098019889316,1.0,2023-01
A01373,2023-01-31,0.0,6746.99,True,False,,,Mills PLC,E -Commerce,29.0,LATAM,27.0,20328.64,Closed -Won,Automation,17.661148070080813,1.3580922010892946,3.0,2023-01
A01375,2023-01-31,0.0,22390.61,True,False,,,Valenzuela-Greene,MarTech,12.0,Europe,53.0,15769.18,On -Hold,Analytics,11.53149662742885,1.9552797449307404,0.0,2023-01
A01376,2023-01-31,0.0,17911.99,True,False,,,"Gordon, Wilson and Olson",EdTech,35.0,LATAM,57.0,21167.52,Closed -Won,Premium Support,14.048315219411798,3.6437784278114957,0.0,2023-01
A01377,2023-01-31,0.0,14613.08,True,False,,,Winters PLC,EdTech,14.0,LATAM,57.0,12627.33,Closed -Lost,Core,13.884043464826744,2.5845055307914246,0.0,2023-01
A01378,2023-01-31,0.0,15823.16,True,False,,,Prince Ltd,CyberSecurity,16.0,Europe,45.0,15463.03,Closed -Won,Core,13.442421893527422,2.3850331403203513,1.0,2023-01
A01379,2023-01-31,0.0,8016.64,True,False,,,"Reynolds, Fisher and Golden",MarTech,17.0,Europe,30.0,11550.07,Closed -Won,Core,11.124104822987944,3.2966984321111963,2.0,2023-01
A01380,2023-01-31,0.0,17080.03,True,False,,,"Moreno, Perez and Lang",MarTech,32.0,Europe,32.0,9011.14,Closed -Won,Premium Support,0.05434980306062931,26.65719571715445,3.0,2023-01
A01381,2023-01-31,0.0,12218.56,True,False,,,Bell-Ballard,CyberSecurity,21.0,North America,58.0,16115.33,Negotiation,Core,12.911488398099538,3.0683429769514334,0.0,2023-01
A01382,2023-01-31,0.0,11433.8,True,False,,,"Johnston, Coleman and Scott",EdTech,27.0,North America,17.0,15932.07,Closed -Won,Core,18.278234366638046,2.9013025951587315,1.0,2023-01
A01384,2023-01-31,0.0,12399.34,True,False,,,George-Stephens,Logistics,33.0,Europe,53.0,17917.0,Closed -Lost,Premium Support,15.945286792442134,1.8449832970884923,3.0,2023-01
A01386,2023-01-31,0.0,31394.43,True,False,,,Lane Inc,E -Commerce,33.0,Europe,14.0,18009.14,Closed -Won,API,11.527175778947443,1.1301763548305845,1.0,2023-01
A01387,2023-01-31,0.0,7977.75,True,False,,,"Smith, Pena and Watts",EdTech,34.0,Asia,34.0,15940.41,Closed -Won,Automation,15.101608764657467,1.192817635033462,1.0,2023-01
A01388,2023-01-31,0.0,36707.47,True,False,,,Ortiz-Rodriguez,HealthTech,35.0,North America,20.0,19182.92,Closed -Won,API,19.784998833401318,1.0829868489415082,1.0,2023-01
A01389,2023-01-31,0.0,13382.8,True,False,,,Pearson-King,FinTech,25.0,Europe,53.0,19641.45,Closed -Won,Core,14.754836759301071,2.366847761826076,1.0,2023-01
A01390,2023-01-31,0.0,8997.7,True,False,,,"Henderson, Diaz and Hill",SMB SaaS,9.0,North America,54.0,15797.07,Closed -Won,Core,2.113861755797682,9.667689341521406,5.0,2023-01
A01391,2023-01-31,0.0,3527.31,True,False,,,"Sanders, Harris and Arnold",MarTech,9.0,Europe,19.0,18691.44,Closed -Won,Core,16.079815533776554,2.4314001976800195,4.0,2023-01
A01392,2023-01-31,0.0,33830.52,True,False,,,"Olson, Wood and Peters",EdTech,29.0,LATAM,32.0,18529.5,Closed -Won,Automation,14.921148975094962,2.487882019652804,5.0,2023-01
A01395,2023-01-31,0.0,13279.39,True,False,,,Adkins Group,E -Commerce,34.0,LATAM,13.0,10959.26,Closed -Won,Core,16.28984763942684,1.7713396168266875,2.0,2023-01
A01396,2023-01-31,0.0,10888.51,True,False,,,"Avery, Garcia and Romero",MarTech,25.0,Asia,35.0,17655.33,Closed -Won,Core,9.943507828846782,1.2248792763862189,0.0,2023-01
A01401,2023-01-31,0.0,17637.97,True,False,,,Baker LLC,CyberSecurity,30.0,Asia,51.0,16838.61,Negotiation,Core,11.80056125580844,2.2888763833590886,0.0,2023-01
A01402,2023-01-31,0.0,27839.91,True,False,,,Lynch Ltd,CyberSecurity,12.0,North America,15.0,20171.1,Closed -Won,Analytics,9.815692819069994,2.986238283017926,0.0,2023-01
A01403,2023-01-31,0.0,45583.15,True,False,,,Arias-Morales,EdTech,34.0,North America,18.0,18809.52,Closed -Won,Premium Support,16.38714867615756,2.8683328173302316,0.0,2023-01
A01404,2023-01-31,0.0,30612.49,True,False,,,"Meyer, Dawson and Harper",HealthTech,20.0,LATAM,20.0,15712.51,Closed -Won,Core,9.738818430338332,2.616959177266036,3.0,2023-01
A01406,2023-01-31,0.0,22521.23,True,False,,,Harris Ltd,Logistics,21.0,LATAM,10.0,6982.33,Closed -Won,Analytics,2.9226234658394223,29.056258744935967,5.0,2023-01
A01408,2023-01-31,0.0,2666.83,True,False,,,"Hale, Gilbert and Craig",SMB SaaS,10.0,LATAM,52.0,13854.29,Negotiation,Analytics,15.418158882106328,1.1471530874992526,0.0,2023-01
A01409,2023-01-31,14531.04,14531.04,False,True,,,Allen-Smith,HealthTech,16.0,North America,1.0,15400.17,Closed -Won,Automation,12.672717275661133,0.3039204689676174,1.0,2023-01
A01410,2023-01-31,0.0,1980.68,True,False,,,Miller LLC,E -Commerce,27.0,Europe,17.0,18579.27,Closed -Won,Analytics,9.846781605172943,1.3387588814417763,1.0,2023-01
A01411,2023-01-31,0.0,6412.43,True,False,,,Gomez-Foster,HealthTech,31.0,Asia,4.0,17685.33,Closed -Won,Core,10.442638359146997,3.8725477782238213,1.0,2023-01
A01412,2023-01-31,0.0,1226.57,True,False,,,"Gonzalez, Smith and Padilla",CyberSecurity,8.0,LATAM,34.0,15373.82,Closed -Lost,Automation,13.183433301706149,1.8265333025822854,0.0,2023-01
A01414,2023-01-31,0.0,43076.62,True,False,,,"Herman, Bailey and Richmond",CyberSecurity,26.0,North America,47.0,8908.24,Closed -Won,Core,14.92115872113696,4.085827163443204,0.0,2023-01
A01415,2023-01-31,0.0,34203.97,True,False,,,Perez-Mccarty,CyberSecurity,19.0,LATAM,35.0,11797.93,Closed -Won,Core,1.3230200877562854,18.516750198656823,4.0,2023-01
A01416,2023-01-31,0.0,8997.91,True,False,,,Spears-Andrews,SMB SaaS,31.0,Europe,47.0,11140.78,Closed -Won,Analytics,14.555108142095916,3.905493019098306,0.0,2023-01
A01418,2023-01-31,0.0,7609.18,True,False,,,"Jones, Phillips and Arroyo",EdTech,16.0,Europe,26.0,22979.42,Closed -Won,Analytics,15.16039866327358,2.325167541055724,2.0,2023-01
A01419,2023-01-31,0.0,17699.47,True,False,,,"Frye, Walter and Li",E -Commerce,7.0,Europe,51.0,9964.72,Closed -Won,Analytics,15.498447581866996,2.2283282336866734,1.0,2023-01
A01420,2023-01-31,0.0,39714.02,True,False,,,"Wright, Ramos and Bennett",HealthTech,27.0,LATAM,29.0,16571.1,Closed -Won,Core,3.6889549534501063,30.545825600944752,3.0,2023-01
A01421,2023-01-31,0.0,5717.76,True,False,,,Carrillo-Todd,FinTech,31.0,North America,57.0,9596.09,Closed -Won,Premium Support,5.163567334328247,28.899681466142404,6.0,2023-01
A01422,2023-01-31,0.0,20175.35,True,False,,,Maldonado-Mosley,E -Commerce,10.0,Europe,59.0,15894.57,Closed -Won,Core,0.9076887430296394,20.38326719916397,6.0,2023-01
A01423,2023-01-31,0.0,27223.16,True,False,,,Olson LLC,Logistics,15.0,Europe,35.0,13037.6,Closed -Won,Core,6.713329072719905,2.752182565153418,2.0,2023-01
A01425,2023-01-31,0.0,20049.4,True,False,,,"Haynes, Mcbride and Gutierrez",Logistics,7.0,LATAM,16.0,19205.92,Closed -Won,Automation,14.449826588660754,0.6223757621912893,0.0,2023-01
A01427,2023-01-31,0.0,18370.85,True,False,,,Wright-Davis,MarTech,32.0,Europe,40.0,18479.71,Closed -Won,Analytics,0.997264483314841,20.080218400593388,5.0,2023-01
A01428,2023-01-31,0.0,18371.67,True,False,,,"Goodman, Peterson and Spencer",E -Commerce,10.0,North America,54.0,17010.33,Closed -Won,Automation,13.05268047451282,1.4107265025286613,0.0,2023-01
A01429,2023-01-31,0.0,4959.53,True,False,,,Woods LLC,EdTech,10.0,North America,16.0,12070.54,On -Hold,Core,10.72541163030326,1.8572467696858286,0.0,2023-01
A01430,2023-01-31,0.0,4146.33,True,False,,,Shannon LLC,FinTech,26.0,Europe,47.0,9755.52,Closed -Won,Premium Support,16.233804128638624,1.6278567804661253,1.0,2023-01
A01431,2023-01-31,0.0,3515.97,True,False,,,Valentine Ltd,FinTech,6.0,Asia,28.0,13802.01,Negotiation,Core,9.784650373794518,3.1100424925166923,0.0,2023-01
A01432,2023-01-31,0.0,23381.36,True,False,,,Porter and Sons,SMB SaaS,21.0,North America,11.0,13794.55,Closed -Won,Analytics,11.214035654233037,1.8332584604766564,0.0,2023-01
A01433,2023-01-31,0.0,20819.38,True,False,,,Moss LLC,E -Commerce,7.0,North America,11.0,12909.08,Closed -Won,Core,15.602942384815943,3.1604496378767175,0.0,2023-01
A01434,2023-01-31,0.0,17105.94,True,False,,,Perez and Sons,EdTech,21.0,LATAM,34.0,12181.95,Closed -Won,Core,12.111876403168257,2.2060162489421535,0.0,2023-01
A01435,2023-01-31,0.0,13962.11,True,False,,,"Kelly, Maxwell and Wilson",EdTech,16.0,North America,19.0,15266.28,On -Hold,Core,4.668838484550299,31.41126151169351,4.0,2023-01
A01436,2023-01-31,0.0,28677.09,True,False,,,Lowe Ltd,FinTech,27.0,Asia,7.0,20285.03,Closed -Won,Core,16.72015828862055,2.158220486286794,1.0,2023-01
A01437,2023-01-31,0.0,12759.31,True,False,,,Austin-Duran,SMB SaaS,32.0,Asia,26.0,6600.11,Closed -Won,Premium Support,16.843135269775605,0.7083701359792662,0.0,2023-01
A01438,2023-01-31,0.0,9397.74,True,False,,,"Rubio, Charles and Watson",FinTech,20.0,Asia,39.0,10028.7,Closed -Won,Analytics,16.166213577622997,2.3380771894706958,2.0,2023-01
A01439,2023-01-31,0.0,6266.21,True,False,,,Vasquez-Galloway,Logistics,25.0,Europe,19.0,16045.45,Negotiation,Core,0.0,28.274331971541862,1.0,2023-01
A01440,2023-01-31,0.0,16340.76,True,False,,,"Melton, Henry and Joyce",HealthTech,24.0,Europe,57.0,7570.36,On -Hold,Analytics,0.7130313087030702,23.833172132026597,6.0,2023-01
A01441,2023-01-31,0.0,18968.91,True,False,,,"Ramirez, Walker and Ray",EdTech,35.0,Europe,46.0,9226.59,Closed -Won,Core,13.386221076090154,0.6478259146221321,0.0,2023-01
A01442,2023-01-31,0.0,15732.53,True,False,,,Fox Group,EdTech,12.0,North America,31.0,23462.37,Closed -Won,API,12.055756164399192,0.48101979775702364,0.0,2023-01
A01443,2023-01-31,0.0,26269.17,True,False,,,Ayers-Johnson,Logistics,13.0,LATAM,56.0,17249.38,On -Hold,Analytics,14.503187503147933,1.4631814749191634,5.0,2023-01
A01444,2023-01-31,0.0,13082.4,True,False,,,Long-Parks,FinTech,17.0,Asia,26.0,25677.6,Closed -Won,Core,12.416305018022456,3.384662357992878,2.0,2023-01
A01446,2023-01-31,0.0,16398.07,True,False,,,"Holmes, Stewart and Smith",EdTech,31.0,North America,3.0,23339.57,Closed -Won,Core,15.7997013019487,1.2253047602517977,2.0,2023-01
A01448,2023-01-31,0.0,12189.77,True,False,,,"Hensley, Lopez and Baker",HealthTech,9.0,Europe,57.0,18581.18,Closed -Lost,Analytics,15.194780762810286,1.316010695546384,0.0,2023-01
A01449,2023-01-31,0.0,21111.61,True,False,,,Ruiz-Austin,SMB SaaS,24.0,Asia,44.0,6293.26,Closed -Won,Core,19.382947595727703,1.2484488714869222,0.0,2023-01
A01450,2023-01-31,0.0,55337.16,True,False,,,White-Coleman,MarTech,23.0,Asia,7.0,16162.05,Closed -Won,Core,11.883453283901755,2.9356177186452563,2.0,2023-01
A01451,2023-01-31,0.0,9500.67,True,False,,,Haynes-Watson,MarTech,17.0,Asia,18.0,16443.77,Closed -Won,Core,8.486076082372225,3.0125442493870445,0.0,2023-01
A01452,2023-01-31,24663.17,24663.17,False,True,,,Ramirez-White,MarTech,11.0,Europe,3.0,13206.37,Closed -Lost,Premium Support,16.143883668768662,0.9500981278090637,0.0,2023-01
A01453,2023-01-31,0.0,20176.45,True,False,,,Krause Ltd,SMB SaaS,31.0,Asia,4.0,9430.27,Closed -Lost,Automation,11.684499342059805,2.7531660615815996,2.0,2023-01
A01454,2023-01-31,0.0,40472.8,True,False,,,Olsen Ltd,EdTech,31.0,North America,15.0,13877.48,Closed -Won,Premium Support,13.17892327467391,2.6507568986754277,0.0,2023-01
A01456,2023-01-31,0.0,22536.76,True,False,,,Gonzalez-Marsh,EdTech,23.0,Europe,4.0,10395.05,Closed -Won,Premium Support,11.302369257962521,1.9161813011720983,2.0,2023-01
A01457,2023-01-31,0.0,31188.57,True,False,,,"Hernandez, Shaffer and Thompson",EdTech,13.0,Asia,59.0,14173.2,Closed -Won,Core,9.493317750262293,2.340819988157417,0.0,2023-01
A01459,2023-01-31,0.0,29009.79,True,False,,,"Holmes, Le and Floyd",E -Commerce,8.0,Europe,16.0,16807.38,Closed -Won,Core,12.816345518351149,0.2894589231914435,0.0,2023-01
A01460,2023-01-31,0.0,12660.58,True,False,,,King-Garrison,FinTech,13.0,North America,31.0,8630.22,Closed -Won,Automation,14.269881234644627,2.1311824545166185,0.0,2023-01
A01461,2023-01-31,0.0,19336.31,True,False,,,Ross Ltd,HealthTech,19.0,Asia,47.0,12620.25,On -Hold,Premium Support,17.719168893065525,2.636264891431676,1.0,2023-01
A01463,2023-01-31,0.0,4280.25,True,False,,,Combs-Davis,EdTech,8.0,Asia,3.0,13409.86,Closed -Won,Automation,9.133491091368558,1.3312087998528517,0.0,2023-01
A01464,2023-01-31,0.0,12851.66,True,False,,,"Cook, Ward and Castro",Logistics,34.0,Europe,4.0,10606.43,Closed -Lost,Automation,6.275494918409545,21.236773514739344,5.0,2023-01
A01466,2023-01-31,0.0,8266.61,True,False,,,Dillon-Mccarty,SMB SaaS,21.0,Europe,7.0,18875.07,Closed -Won,Analytics,13.706520703891705,2.2912159213168892,0.0,2023-01
A01470,2023-01-31,0.0,18425.88,True,False,,,"Griffin, Miller and Austin",E -Commerce,28.0,Asia,4.0,19993.94,Closed -Won,Core,3.852856308251992,24.093386332978355,7.0,2023-01
A01471,2023-01-31,0.0,15663.89,True,False,,,Welch-Thomas,Logistics,32.0,LATAM,53.0,18206.62,Closed -Won,Core,17.5518173716755,1.257784619774346,0.0,2023-01
A01474,2023-01-31,0.0,24718.69,True,False,,,Miller LLC,EdTech,18.0,LATAM,13.0,17437.58,Closed -Won,API,13.814877956378448,0.6017571912339914,2.0,2023-01
A01476,2023-01-31,0.0,13107.82,True,False,,,Page-Jacobs,Logistics,16.0,Europe,18.0,20771.04,On -Hold,Core,8.831650635636985,0.7253542276893752,1.0,2023-01
A01478,2023-01-31,0.0,20118.87,True,False,,,Adkins-Meyer,Logistics,10.0,North America,24.0,15491.26,Closed -Won,Core,2.252486092361779,29.320439039256563,5.0,2023-01
A01479,2023-01-31,0.0,9979.11,True,False,,,Gutierrez-White,CyberSecurity,23.0,North America,14.0,18813.21,Closed -Won,Core,13.884187712369322,2.1696551188442696,1.0,2023-01
A01480,2023-01-31,0.0,16468.57,True,False,,,Martinez and Sons,Logistics,27.0,Europe,25.0,19707.03,Closed -Won,Core,14.53573128334464,1.883284146664337,0.0,2023-01
A01481,2023-01-31,0.0,12736.43,True,False,,,"King, Manning and Brady",MarTech,21.0,LATAM,9.0,13189.2,Closed -Won,Core,7.6095549255466235,3.328402329052052,0.0,2023-01
A01483,2023-01-31,0.0,39575.15,True,False,,,Brown Group,HealthTech,35.0,Asia,18.0,17941.85,Closed -Won,API,14.280097583929376,2.8195660563118103,0.0,2023-01
A01484,2023-01-31,0.0,22420.57,True,False,,,"Brown, Wise and Warren",MarTech,33.0,Europe,7.0,20017.91,Closed -Won,Analytics,12.005255515881936,2.715257386845135,1.0,2023-01
A01485,2023-01-31,0.0,14963.92,True,False,,,Garcia PLC,FinTech,8.0,LATAM,25.0,16423.15,Closed -Won,Analytics,14.540151414207122,0.0,0.0,2023-01
A01486,2023-01-31,0.0,16771.04,True,False,,,Miller Group,Logistics,32.0,Asia,51.0,16029.07,Closed -Won,Premium Support,3.6339079878116656,24.705703496035984,7.0,2023-01
A01487,2023-01-31,0.0,1943.85,True,False,,,Perez-Rojas,CyberSecurity,16.0,LATAM,10.0,13917.05,Closed -Won,Analytics,10.821536214926194,0.9219255311186476,0.0,2023-01
A01488,2023-01-31,0.0,73276.36,True,False,,,Sims-Anderson,Logistics,19.0,Asia,1.0,19485.44,Closed -Won,Automation,14.99556118033973,1.1706831058431382,4.0,2023-01
A01489,2023-01-31,0.0,35162.84,True,False,,,Johnson Ltd,Logistics,18.0,North America,7.0,19974.52,Closed -Won,Core,17.591406267581462,3.474586107325293,0.0,2023-01
A01490,2023-01-31,0.0,12113.29,True,False,,,Dalton-Nguyen,EdTech,14.0,Asia,30.0,19174.29,Closed -Won,Core,3.341201354434671,28.263737648818665,4.0,2023-01
A01491,2023-01-31,0.0,3480.58,True,False,,,Mcdonald-Pitts,FinTech,32.0,LATAM,17.0,17967.52,Closed -Won,Core,11.397217392688678,3.8925681958060077,2.0,2023-01
A01492,2023-01-31,0.0,12571.39,True,False,,,Dunn-Taylor,SMB SaaS,25.0,LATAM,29.0,15980.28,Closed -Won,Premium Support,13.467259790594815,0.5923115797291445,2.0,2023-01
A01493,2023-01-31,0.0,31408.37,True,False,,,"Ryan, Garza and Bryant",MarTech,35.0,North America,2.0,12650.26,Closed -Won,Premium Support,16.563839585193286,0.916329219722632,2.0,2023-01
A01494,2023-01-31,0.0,29096.44,True,False,,,"Fields, Elliott and Mills",FinTech,34.0,LATAM,20.0,12038.67,Closed -Won,Analytics,2.2955297620106823,29.917571550610976,3.0,2023-01
A01496,2023-01-31,0.0,48654.69,True,False,,,Ballard Group,SMB SaaS,27.0,LATAM,26.0,19530.35,Closed -Won,Core,3.6248858841561336,30.057579548632468,2.0,2023-01
A01498,2023-01-31,0.0,13148.57,True,False,,,Smith-Mills,Logistics,20.0,Europe,47.0,15978.67,On -Hold,Core,12.307006174863309,1.8574237620339924,2.0,2023-01
A01499,2023-01-31,0.0,21584.21,True,False,,,Cooper Group,FinTech,28.0,LATAM,28.0,15853.15,Closed -Won,Analytics,12.298949134755317,1.6957639312679236,1.0,2023-01
A01500,2023-01-31,0.0,9226.65,True,False,,,"Smith, Weeks and Arroyo",FinTech,26.0,Asia,50.0,19794.21,Closed -Won,Core,5.307612260497134,15.692039803603407,3.0,2023-01
A01501,2023-01-31,0.0,11012.32,True,False,,,Evans-Cannon,EdTech,33.0,Europe,32.0,18026.1,Closed -Won,Analytics,9.772740228399524,2.6416382875279028,2.0,2023-01
A01502,2023-01-31,0.0,25034.14,True,False,,,Harper-Robles,CyberSecurity,29.0,Asia,16.0,13277.45,On -Hold,Analytics,15.456098532636632,3.6144221509724765,2.0,2023-01
A01503,2023-01-31,0.0,8448.49,True,False,,,"Brooks, Jenkins and Castro",HealthTech,24.0,Asia,14.0,17035.98,Closed -Won,Analytics,19.19397323276386,1.7974874646571823,2.0,2023-01
A01504,2023-01-31,0.0,21578.02,True,False,,,Wright-Espinoza,FinTech,33.0,Europe,20.0,8668.0,Closed -Won,Core,16.05656577941847,1.6063617043641245,0.0,2023-01
A01505,2023-01-31,0.0,29992.37,True,False,,,"Price, Gray and Baker",CyberSecurity,9.0,North America,36.0,12530.0,Closed -Won,Analytics,10.006708942882454,1.4775384435408678,1.0,2023-01
A01506,2023-01-31,0.0,12209.9,True,False,,,Garrett-Black,Logistics,28.0,Asia,15.0,8003.6,Closed -Won,Core,10.155258473253785,3.4697838550324986,0.0,2023-01
A01509,2023-01-31,0.0,8430.7,True,False,,,White LLC,Logistics,29.0,Asia,51.0,6667.94,Closed -Won,Core,14.677828082267157,0.05687929720361806,0.0,2023-01
A01511,2023-01-31,0.0,4687.71,True,False,,,Nelson-Dean,E -Commerce,32.0,North America,20.0,12965.0,Closed -Won,Core,11.3817276246591,2.230145444054375,1.0,2023-01
A01512,2023-01-31,0.0,7096.18,True,False,,,Flores and Sons,Logistics,20.0,Asia,14.0,13707.94,Closed -Won,Analytics,11.56555253905994,1.9665298607813095,3.0,2023-01
A01514,2023-01-31,0.0,20571.61,True,False,,,Compton LLC,FinTech,15.0,North America,20.0,17262.15,Closed -Won,Core,19.954086371873224,1.8245565578167202,1.0,2023-01
A01515,2023-01-31,0.0,20681.13,True,False,,,Martinez-Gonzales,Logistics,18.0,LATAM,15.0,20523.11,Closed -Won,Core,11.200438803129657,3.3974187713789425,1.0,2023-01
A01517,2023-01-31,0.0,10131.58,True,False,,,Snyder LLC,SMB SaaS,9.0,Europe,29.0,16392.04,Closed -Won,Automation,10.600579114568468,2.0775766071156863,2.0,2023-01
A01519,2023-01-31,0.0,16268.55,True,False,,,Ford-Moody,Logistics,31.0,Europe,30.0,14594.5,Negotiation,Core,13.875975210934694,0.3510937756847792,2.0,2023-01
A01520,2023-01-31,0.0,7054.54,True,False,,,Miller-Christensen,FinTech,20.0,LATAM,28.0,17588.97,Closed -Won,Automation,2.655397290423635,27.91686080966484,4.0,2023-01
